fixed_T_ms,fixed_T2_ms2,phase_rad,upper_probability,lower_probability
10.0,100.0,2.5278848080133556,41.60903579059139,51.84498285343919
10.0,100.0,2.5383739565943237,41.53185591024184,51.70739735729801
10.0,100.0,2.5488631051752924,41.45385616754509,51.56901889444012
10.0,100.0,2.5593522537562605,41.375045144128755,51.42986268943416
10.0,100.0,2.5698414023372287,41.29543151087845,51.28994405241676
10.0,100.0,2.580330550918197,41.215024026984,51.14927837740841
10.0,100.0,2.5908196994991655,41.13383153897563,51.00788114061962
10.0,100.0,2.6013088480801336,41.05186297975063,50.865767898748096
10.0,100.0,2.611797996661102,40.96912736759067,50.72295428726744
10.0,100.0,2.62228714524207,40.88563380516953,50.57945601870681
10.0,100.0,2.6327762938230386,40.80139147855153,50.43528888092197
10.0,100.0,2.6432654424040067,40.71640965618101,50.2904687353587
10.0,100.0,2.653754590984975,40.63069768786256,50.14501151530748
10.0,100.0,2.664243739565943,40.54426500373224,49.998933224150356
10.0,100.0,2.6747328881469117,40.45712111322023,49.85224993360053
10.0,100.0,2.68522203672788,40.369275604004514,49.704977781934
10.0,100.0,2.695711185308848,40.28073814095593,49.55713297221379
10.0,100.0,2.7062003338898166,40.191518465075035,49.40873177050768
10.0,100.0,2.716689482470785,40.101626392420265,49.259790504098326
10.0,100.0,2.727178631051753,40.01107181302789,49.110325559686856
10.0,100.0,2.737667779632721,39.919864689824074,48.960353381590224
10.0,100.0,2.7481569282136897,39.82801505752865,48.80989046993185
10.0,100.0,2.758646076794658,39.73553302155102,48.65895337882615
10.0,100.0,2.769135225375626,39.64242875687849,48.50755871455745
10.0,100.0,2.7796243739565942,39.548712506956726,48.35572313375287
10.0,100.0,2.790113522537563,39.454394582562685,48.20346334154954
10.0,100.0,2.800602671118531,39.35948536067038,48.05079608975703
10.0,100.0,2.811091819699499,39.26399528330909,47.89773817501407
10.0,100.0,2.8215809682804673,39.167934856414455,47.74430643694049
10.0,100.0,2.832070116861436,39.07131464867275,47.59051775628476
10.0,100.0,2.842559265442404,38.97414529035801,47.43638905306663
10.0,100.0,2.8530484140233723,38.876437472162436,47.28193728471536
10.0,100.0,2.8635375626043404,38.77820194402035,47.12717944420449
10.0,100.0,2.874026711185309,38.67944951392524,46.972132558181734
10.0,100.0,2.8845158597662772,38.58019104674089,46.81681368509614
10.0,100.0,2.8950050083472454,38.48043746300591,46.661239913321104
10.0,100.0,2.9054941569282136,38.38019973773213,46.50542835927412
10.0,100.0,2.915983305509182,38.27948889919732,46.349396165533946
10.0,100.0,2.9264724540901503,38.178316027731775,46.19316049895438
10.0,100.0,2.9369616026711185,38.07669225449911,46.03673854877541
10.0,100.0,2.9474507512520867,37.974628760271806,45.880147524732315
10.0,100.0,2.9579398998330553,37.87213677420099,45.723404655162106
10.0,100.0,2.9684290484140234,37.76922757258088,45.56652718510785
10.0,100.0,2.9789181969949916,37.66591247760839,45.4095323744217
10.0,100.0,2.9894073455759598,37.562202856137276,45.252437495865756
10.0,100.0,2.9998964941569284,37.45811011842751,45.09525983321156
10.0,100.0,3.0103856427378965,37.3536457168901,44.9380166793388
10.0,100.0,3.0208747913188647,37.24882114482693,44.78072533433262
10.0,100.0,3.0313639398998333,37.14364793516619,44.62340310358004
10.0,100.0,3.0418530884808015,37.03813765919376,44.46606729586631
10.0,100.0,3.0523422370617697,36.932301925279894,44.30873522147045
10.0,100.0,3.062831385642738,36.826152377602085,44.15142419026058
10.0,100.0,3.0733205342237064,36.71970069486407,43.994151509789766
10.0,100.0,3.0838096828046746,36.61295858901089,43.836934483391694
10.0,100.0,3.0942988313856428,36.50593780394015,43.679790408276766
10.0,100.0,3.104787979966611,36.39865011421025,43.52273657362938
10.0,100.0,3.1152771285475795,36.29110732374463,43.36579025870538
10.0,100.0,3.1257662771285477,36.183321264533326,43.20896873093131
10.0,100.0,3.136255425709516,36.075303795331095,43.05228924400447
10.0,100.0,3.146744574290484,35.967066800352605,42.895769035994505
10.0,100.0,3.1572337228714527,35.858622187965125,42.739425327447144
10.0,100.0,3.167722871452421,35.749981889378255,42.58327531948944
10.0,100.0,3.178212020033389,35.64115785733111,42.427336191937094
10.0,100.0,3.188701168614357,35.532162064777495,42.271625101404666
10.0,100.0,3.1991903171953258,35.42300650356854,42.11615917941779
10.0,100.0,3.209679465776294,35.31370318313317,41.9609555305282
10.0,100.0,3.220168614357262,35.2042641291571,41.806031230432176
10.0,100.0,3.2306577629382303,35.09470138225962,41.6514033240917
10.0,100.0,3.241146911519199,34.98502699666874,41.497088823858995
10.0,100.0,3.251636060100167,34.87525303889522,41.34310470760512
10.0,100.0,3.262125208681135,34.765391586404846,41.189467916851875
10.0,100.0,3.2726143572621034,34.65545472628961,41.03619535490772
10.0,100.0,3.283103505843072,34.54545455393803,40.88330388500839
10.0,100.0,3.29359265442404,34.435403171704316,40.730810328461374
10.0,100.0,3.3040818030050083,34.32531268757675,40.578731462795126
10.0,100.0,3.3145709515859765,34.21519521384575,40.42708401991343
10.0,100.0,3.325060100166945,34.10506286577118,40.27588468425441
10.0,100.0,3.3355492487479133,33.99492776024927,40.12515009095472
10.0,100.0,3.3460383973288814,33.88480201447975,39.974896824019666
10.0,100.0,3.3565275459098496,33.774697744632576,39.82514141449841
10.0,100.0,3.367016694490818,33.66462706451478,39.675900338665095
10.0,100.0,3.3775058430717864,33.554602084237935,39.52719001620638
10.0,100.0,3.3879949916527545,33.44463490888565,39.3790268084148
10.0,100.0,3.398484140233723,33.33473763718164,39.23142701638848
10.0,100.0,3.4089732888146913,33.224922360158885,39.08440687923804
10.0,100.0,3.4194624373956595,33.115201159829176,38.93798257229973
10.0,100.0,3.4299515859766276,33.00558610785377,38.79217020535569
10.0,100.0,3.4404407345575962,32.89608926421547,38.64698582086181
10.0,100.0,3.4509298831385644,32.78672267589163,38.50244539218259
10.0,100.0,3.4614190317195326,32.67749837552868,38.35856482183356
10.0,100.0,3.4719081803005007,32.568428380118426,38.21535993973199
10.0,100.0,3.4823973288814694,32.45952468967588,38.072846501455075
10.0,100.0,3.4928864774624375,32.35079928591885,37.93104018650639
10.0,100.0,3.5033756260434057,32.24226413094995,37.789956596591054
10.0,100.0,3.513864774624374,32.13393116594037,37.6496112538991
10.0,100.0,3.5243539232053425,32.02581230981602,37.51001959939756
10.0,100.0,3.5348430717863106,31.91791945794638,37.37119699113189
10.0,100.0,3.545332220367279,31.81026448083568,37.233158702536144
10.0,100.0,3.555821368948247,31.70285922281676,37.095919920752415
