T_ms,T2_ms2,upper_probability,lower_probability
0.0,0.0,33.668466866383625,43.88211977016573
0.02337228714524207,0.0005462638063996478,33.667378127080895,43.88367471132761
0.04674457429048414,0.002185055225598591,33.66411193587849,43.888339574551715
0.07011686143572621,0.004916374257596829,33.65866837359717,43.89611447804922
0.09348914858096828,0.008740220902394364,33.65104757728291,43.90699961549109
0.11686143572621036,0.013656595159991194,33.64124974372365,43.92099525098643
0.14023372287145242,0.019665497030387315,33.62927513437267,43.93810171205178
0.1636060100166945,0.026766926513582742,33.615124081677955,43.95831938057095
0.18697829716193656,0.034960883609577456,33.598796996817335,43.981648681744936
0.21035058430717862,0.04424736831837146,33.58029437883876,44.00809007103154
0.2337228714524207,0.05462638063996478,33.559616825205,44.03764401907393
0.2570951585976628,0.06609792057435739,33.53676504374198,44.070310994617934
0.28046744574290483,0.07866198812154926,33.51173986598957,44.10609144541735
0.3038397328881469,0.09231858328154047,33.484542261953486,44.14498577712706
0.327212020033389,0.10706770605433097,33.45517335625693,44.18699433018379
0.35058430717863104,0.12290935643992072,33.42363444568973,44.23211735467437
0.3739565943238731,0.13984353443830982,33.38992701815305,44.28035498319197
0.3973288814691152,0.1578702400494982,33.354052772996795,44.33170720168082
0.42070116861435725,0.17698947327348585,33.316013642746675,44.386173818270514
0.44407345575959933,0.19720123411027282,33.27581181621727,44.44375443010143
0.4674457429048414,0.2185055225598591,33.233449763006995,44.5044483881434
0.49081803005008345,0.2409023386222446,33.188930259369975,44.568254760010426
0.5141903171953256,0.26439168229742954,33.14225641545947,44.635172290774946
0.5375626043405676,0.2889735535854136,33.09343170393647,44.705199361786164
0.5609348914858097,0.31464795248619704,33.04245998993634,44.77833394749777
0.5843071786310517,0.3414148789997798,32.989345562385495,44.85457357031157
0.6076794657762938,0.36927433312616187,32.93409316665902,44.93391525344466
0.6310517529215359,0.3982263148653432,32.87670803856919,45.016355471829144
0.654424040066778,0.4282708242173239,32.817195939673454,45.101890101054956
0.67779632721202,0.4594078611821037,32.75556319388945,45.190514364367644
0.7011686143572621,0.4916374257596829,32.6918167254031,45.282222777734965
0.7245409015025042,0.5249595179500615,32.62596409785437,45.37700909299791
0.7479131886477463,0.5593741377532393,32.55801355478386,45.474866239123685
0.7712854757929883,0.5948812851692165,32.48797406132158,45.57578626158056
0.7946577629382304,0.6314809601979928,32.415855347097576,45.679760259856536
0.8180300500834725,0.6691731628395685,32.34166795035228,45.786778323146464
0.8414023372287145,0.7079578930939434,32.26542326322226,45.896829464234905
0.8647746243739566,0.7478351509611177,32.18713357817511,46.00990155160456
0.8881469115191987,0.7888049364410913,32.10681213556506,46.125981239803465
0.9115191986644408,0.8308672495338643,32.02447317227829,46.245053898107095
0.9348914858096828,0.8740220902394364,31.940131971434788,46.36710353751477
0.9582637729549249,0.918269458557808,31.853804913110665,46.492112736123595
0.9816360601001669,0.9636093544889784,31.76550952604255,46.62006256292656
1.005008347245409,1.0100417780329485,31.67526454027241,46.7509325000856
1.0283806343906512,1.0575667291897182,31.583089940688513,46.88470036373424
1.0517529215358932,1.1061842079592867,31.489007021414956,47.02134222336915
1.0751252086811351,1.1558942143416544,31.39303844099905,47.16083231989394
1.0984974958263773,1.2066967483368218,31.295208278342507,47.3031429823836
1.1218697829716193,1.2585918099447881,31.19554208931876,47.44824454364275
1.1452420701168615,1.3115793991655544,31.094066964015326,47.596105254636
1.1686143572621035,1.3656595159991192,30.990811584536175,47.74669119787391
1.1919866444073457,1.420832160445484,30.88580628329533,47.89996619984364
1.2153589315525877,1.4770973325046475,30.779083101728858,48.05589174257919
1.2387312186978297,1.5344550321766102,30.670675849348232,48.21442687447176
1.2621035058430718,1.5929052594613728,30.560620163053898,48.37552812042706
1.2854757929883138,1.6524480143589342,30.44895356662337,48.53914939148267
1.308848080133556,1.7130832968692955,30.335715530283775,48.705241894005034
1.332220367278798,1.7748111069924555,30.220947530274053,48.87375403859225
1.35559265442404,1.8376314447284148,30.104693108297383,49.04463134881584
1.3789649415692822,1.9015443100771738,29.986997930759458,49.21781636994158
1.4023372287145242,1.9665497030387316,29.867909847683443,49.39324857777683
1.4257095158597664,2.0326476236130895,29.747478951187155,49.57086428779902
1.4490818030050083,2.099838071800246,29.62575763340316,49.750596564727616
1.4724540901502505,2.168121047600202,29.502800643717084,49.93237513270951
1.4958263772954925,2.237496551012957,29.37866514519412,50.11612628629567
1.5191986644407345,2.3079645820385113,29.25341077005851,50.301772802394744
1.5425709515859767,2.379525140676866,29.127099674085187,50.489233853397515
1.5659432387312187,2.4521782269280186,28.999796589757388,50.67842492167415
1.5893155258764609,2.5259238407919713,28.87156887803852,50.869257715654626
1.6126878130217028,2.6007619822687227,28.742486578600985,51.0616400877109
1.636060100166945,2.676692651358274,28.612622458349144,51.25547595406788
1.659432387312187,2.753715848060624,28.482052058068064,51.45066521697886
1.682804674457429,2.8318315723757737,28.35085373702408,51.64710368940915
1.7061769616026712,2.9110398243037228,28.219108715337768,51.84468302248065
1.7295492487479132,2.991340603844471,28.08690111394428,52.04329063593821
1.7529215358931554,3.0727339109980187,27.95431799195088,52.24280965190719
1.7762938230383973,3.155219745764365,27.821449381195745,52.44311883221995
1.7996661101836393,3.238798108143511,27.688388317807274,52.6440925195975
1.8230383973288815,3.323468998135457,27.555230870557654,52.84560058298028
1.8464106844741235,3.409232415740201,27.422076165799673,53.04750836731061
1.8697829716193657,3.4960883609577458,27.289026408770752,53.24967664807675
1.8931552587646077,3.5840368337880886,27.156186901043625,53.45196159093646
1.9165275459098499,3.673077834231232,27.023666053898477,53.65421471674523
1.9398998330550918,3.7632113622871732,26.891575397387296,53.856282872321536
1.9632721202003338,3.8544374179559138,26.760029584856913,54.05800820728844
1.986644407345576,3.9467560012374547,26.629146392693826,54.259228157337105
2.010016694490818,4.040167112131794,26.49904671505022,54.4597754342642
2.03338898163606,4.134670750638933,26.36985455330754,54.659478023140814
2.0567612687813024,4.230266916758873,26.241697000031472,54.85815918697543
2.0801335559265444,4.32695561049161,26.11470421716953,55.05563747923887
2.1035058430717863,4.424736831837147,25.989009408240747,55.25172676462269
2.1268781302170283,4.5236105807954825,25.86474878426556,55.446236248406464
2.1502504173622703,4.623576857366618,25.742061523182734,55.63897051481228
2.1736227045075127,4.724635661550554,25.621089722500052,55.82972957472693
2.1969949916527547,4.826786993347287,25.501978344925444,56.01830892317397
2.2203672787979967,4.930030852756821,25.384875156725837,56.204499606918326
2.2437395659432386,5.034367239779153,25.269930658562586,56.38808830258629
2.2671118530884806,5.1397961544142845,25.157298008554072,56.568857405682465
2.290484140233723,5.246317596662218,25.047132937318928,56.7465851308834
2.313856427378965,5.353931566522948,24.939593654756717,56.92104562398468
2.337228714524207,5.462638063996477,24.834840748326958,57.09200908587414
2.360601001669449,5.572437089082806,24.733037072592705,57.259241908898765
2.3839732888146914,5.683328641781936,24.63434762980038,57.4225068259865
2.4073455759599334,5.795312722093863,24.538939441274607,57.58156307287658
2.4307178631051753,5.90838933001859,24.44698140941425,57.73616656380321
2.4540901502504173,6.0225584655561155,24.358644170084688,57.8860700809673
2.4774624373956593,6.137820128706441,24.274099935210714,58.03102347811893
2.5008347245409017,6.254174319469568,24.193522325385487,58.170773898560924
2.5242070116861437,6.371621037845491,24.11708619232232,58.30506600786844
2.5475792988313857,6.490160283834214,24.04496743098921,58.433642241604055
2.5709515859766277,6.609792057435737,23.9773427812799,58.55624306828965
2.5943238731218696,6.730516358650059,23.91438961909039,58.672607267876984
