T_ms,T2_ms2,upper_probability,lower_probability
1.0,1.0,0.6703942367818113,0.6512425167475688
1.0220440881763526,1.044574118176232,0.6699760589315981,0.6503251789425467
1.0440881763527055,1.090120119999518,0.66953021746907,0.6493709510151232
1.066132264529058,1.1366380054698575,0.6690555516107026,0.6483788241219917
1.088176352705411,1.184127774587251,0.6685508817605372,0.6473477784580611
1.1102204408817635,1.2325894273516973,0.6680150101450328,0.6462767841546297
1.1322645290581161,1.2820229637631975,0.6674467214871125,0.6451648022184351
1.154308617234469,1.3324283838217519,0.6668447837208267,0.6440107855126511
1.1763527054108216,1.3838056875273592,0.6662079487480645,0.6428136797808903
1.1983967935871744,1.4361548748800208,0.6655349532387375,0.6415724247152461
1.220440881763527,1.4894759458797353,0.6648245194758603,0.6402859550693938
1.2424849699398797,1.5437689005265036,0.6640753562469491,0.6389532018177366
1.2645290581162325,1.5990337388203262,0.6632861597831445,0.6375730933615621
1.2865731462925851,1.6552704607612017,0.6624556147474583,0.6361445567831336
1.308617234468938,1.7124790663491314,0.661582395273524,0.6346665191486118
1.3306613226452906,1.770659555584114,0.6606651660562155,0.6331379088606539
1.3527054108216432,1.8298119284661505,0.65970258349547,0.631557657061501
1.374749498997996,1.8899361849952412,0.6586932968946295,0.6299246990873082
1.3967935871743486,1.9510323251713848,0.6576359497145804,0.6282379759744213
1.4188376753507015,2.0131003489945827,0.6565291808849366,0.6264964360182481
1.440881763527054,2.0761402564648335,0.6553716261734698,0.6246990363853039
1.4629258517034067,2.140152047582138,0.6541619196149486,0.6228447447789485
1.4849699398797596,2.2051357223464967,0.6528986950004958,0.6209325411592559
1.5070140280561124,2.271091280757909,0.651580587428519,0.6189614195173818
1.529058116232465,2.3380187228163747,0.6502062349182104,0.616930389704707
1.5511022044088176,2.4059180485218934,0.6487742800865468,0.6148384793169532
1.5731462925851702,2.474789257874466,0.6472833718896458,0.6126847356333645
1.595190380761523,2.544632350874093,0.6457321674292638,0.6104682276109543
1.617234468937876,2.6154473275207737,0.6441193338251313,0.6081880479337116
1.6392785571142285,2.687234187814507,0.6424435501537391,0.6058433151165412
1.6613226452905812,2.7599929317552943,0.640703509454087,0.6034331756636052
1.6833667334669338,2.833723559343135,0.6388979208008093,0.6009568062806021
1.7054108216432866,2.90842607057803,0.6370255114449818,0.5984134161403909
1.7274549098196395,2.9841004654599788,0.6350850290227974,0.5958022492012329
1.749498997995992,3.06074674398898,0.6330752438321793,0.5931225865767793
1.7715430861723447,3.1383649061650356,0.6309949511772662,0.5903737489567844
1.7935871743486973,3.216954951988144,0.628842973780572,0.5875550990773688
1.8156312625250501,3.2965168814583077,0.6266181642624741,0.5846660442394913
1.837675350701403,3.3770506945755243,0.6243194076875374,0.5817060388741272
1.8597194388777556,3.458556391339794,0.6219456241770167,0.5786745871524648
1.8817635270541082,3.5410339717511174,0.6194957715867168,0.5755712456392599
1.9038076152304608,3.6244834358094944,0.6169688482492144,0.572395625987294
1.9258517034068137,3.708904783514926,0.6143638957792624,0.5691473976706892
1.9478957915831665,3.794298014867411,0.6116800019410064,0.5658262907546312
1.9699398797595191,3.8806631298669485,0.6089163035754455,0.5624320986988444
1.9919839679358717,3.9680001285135402,0.6060719895863651,0.5589646811919513
2.014028056112225,4.056309010807187,0.6031463039827502,0.5554239670136265
2.0360721442885774,4.145589776747886,0.6001385489754698,0.5518099569212316
2.05811623246493,4.235842426335638,0.5970480881257924,0.5481227265573856
2.0801603206412826,4.327066959570444,0.5938743495430516,0.5443624293746906
2.1022044088176353,4.419263376452303,0.5906168291285411,0.5405292995735891
2.124248496993988,4.512431676981216,0.5872750938624571,0.5366236550490835
2.1462925851703405,4.6065718611571835,0.5838487851304569,0.5326459003417965
2.1683366733466936,4.701683928980206,0.5803376220861209,0.5285965295885969
2.190380761523046,4.797767880450279,0.5767414050453462,0.5244761294677555
2.212424849699399,4.894823715567408,0.5730600189084027,0.5202853821333294
2.234468937875752,4.99285143433159,0.5692934366051103,0.5160250681332159
2.2565130260521045,5.091851036742826,0.5654417225582878,0.5116960693050353
2.278557114228457,5.191822522801114,0.5615050361603361,0.5072993716437438
2.3006012024048097,5.2927658925064565,0.5574836352575043,0.5028360681345988
2.3226452905811623,5.3946811458588515,0.553377879636084,0.4983073615448242
2.344689378757515,5.4975682828583015,0.5491882345044582,0.4937145671670552
2.3667334669338675,5.6014273035048046,0.5449152739646155,0.48905911550736497
2.3887775551102206,5.7062582077983635,0.5405596844664163,0.4843425549104022
2.4108216432865732,5.812060995738974,0.5361222682375767,0.4795665541139026
2.432865731462926,5.918835667326637,0.5316039466820045,0.4747329047245647
2.454909819639279,6.026582222561357,0.5270057637387986,0.469843523607019
2.4769539078156315,6.135300661443128,0.5223288891938919,0.4649004551773585
2.498997995991984,6.244990983971952,0.5175746219359881,0.4599058735924422
2.5210420841683367,6.355653190147831,0.5127443931481211,0.4548620848259384
2.5430861723446894,6.467287279970763,0.5078397694258314,0.4497715286218277
2.565130260521042,6.579893253440749,0.5028624558126426,0.444636780315859
2.5871743486973946,6.6934711105577875,0.49781429874319044,0.4394605525152224
2.6092184368737477,6.808020851321883,0.4926972888840559,0.4342456966264929
2.6312625250501003,6.923542475733029,0.48751356386203426,0.4289952042216979
2.653306613226453,7.040035983791229,0.48226541086928165,0.42371220823217065
2.675350701402806,7.157501375496485,0.4769552691344842,0.41839998395968137
