# RIGOL DSA800E frequency counter log
# created_at,2026-05-05T09:43:59.558838+02:00
# platform,win32
# resource,TCPIP0::169.254.219.109::INSTR
# timeout_ms,5000
# interval_s,6.0
# requested_auto_resolution,False
# requested_resolution_hz,1000
# counter_enable_command,:CALC:MARK:FCO:STAT ON
# counter_query_command,:CALC:MARK:FCO:X?
# optical_wavelength_nm,780.24000000
# optical_reference_hz,384231080180457.250000000000
# allan_definition,sigma_y(tau0)=sqrt(0.5*mean((y[i+1]-y[i])^2)), y_i=f_i/f_optical_ref
# idn,Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00
# counter_state,1
# counter_auto_resolution,0
# counter_resolution_hz,1000
# center_frequency_hz,835959998
# span_hz,5000000
# rbw_hz,30000
# vbw_hz,30
# sweep_time_s,5.555555E+00
# detector,POS
# reference_level_dbm,UNKNOWN
# power_unit,DBM
# error_after_config,-113,"Undefined header; keyword cannot be found"
timestamp_iso,elapsed_s,frequency_hz,frequency_khz,running_mean_hz,running_mean_khz,delta_hz,delta_khz,relative_fractional_frequency_y,relative_allan_deviation_tau0,counter_resolution_hz,counter_auto_resolution,resource,idn
2026-05-05T09:44:05.238480+02:00,0.405015,835931831.000000000000,835931.831000000,835931831.000000000000,835931.831000000,0.000000000000,0.000000000,2.175596598295478252e-06,,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:44:11.234488+02:00,6.400994,835893664.000000000000,835893.664000000,835912747.500000000000,835912.747500000,-19083.500000000000,-19.083500000,2.175497264842333178e-06,7.023935831755804823e-11,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:44:17.245979+02:00,12.412472,835809998.000000000000,835809.998000000,835878497.666666626930,835878.497666667,-68499.666666626930,-68.499666667,2.175279515669203537e-06,1.196681216034238429e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:44:23.252649+02:00,18.419120,835843331.000000000000,835843.331000000,835869706.000000000000,835869.706000000,-26375.000000000000,-26.375000000,2.175366268151549433e-06,1.039293273540104150e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:44:29.249656+02:00,24.416105,835922998.000000000000,835922.998000000,835880364.399999976158,835880.364400000,42633.600000023842,42.633600000,2.175573609525294107e-06,1.160809393116884732e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:44:35.253700+02:00,30.420129,835868331.000000000000,835868.331000000,835878358.833333373070,835878.358833333,-10027.833333373070,-10.027833333,2.175431333163958484e-06,1.131551319060590182e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:44:41.254703+02:00,36.421111,835939664.000000000000,835939.664000000,835887116.714285731316,835887.116714286,52547.285714268684,52.547285714,2.175616984465166527e-06,1.163712609163074736e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:44:47.269166+02:00,42.435553,835932331.000000000000,835932.331000000,835892768.500000000000,835892.768500000,39562.500000000000,39.562500000,2.175597899595726400e-06,1.078595239349254034e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:44:53.266166+02:00,48.432531,835834998.000000000000,835834.998000000,835886349.555555582047,835886.349555556,-51351.555555582047,-51.351555556,2.175344580681613011e-06,1.191222976860725949e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:44:59.268717+02:00,54.435062,835859998.000000000000,835859.998000000,835883714.399999976158,835883.714400000,-23716.399999976158,-23.716400000,2.175409645694022486e-06,1.133518133796019149e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:45:05.270010+02:00,60.436333,835916664.000000000000,835916.664000000,835886709.818181872368,835886.709818182,29954.181818127632,29.954181818,2.175557124653750064e-06,1.124778752240463054e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:45:11.280005+02:00,66.446305,835868998.000000000000,835868.998000000,835885233.833333373070,835885.233833333,-16235.833333373070,-16.235833333,2.175433069098489558e-06,1.104567437114299072e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:45:17.283456+02:00,72.449739,835865998.000000000000,835865.998000000,835883754.153846144676,835883.754153846,-17756.153846144676,-17.756153846,2.175425261297000675e-06,1.057662892996875847e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:45:23.280493+02:00,78.446752,835844998.000000000000,835844.998000000,835880985.857142806053,835880.985857143,-35987.857142806053,-35.987857143,2.175370606686576801e-06,1.021807066867304078e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:45:29.287618+02:00,84.453858,835901664.000000000000,835901.664000000,835882364.399999976158,835882.364400000,19299.600000023842,19.299600000,2.175518085646304380e-06,1.023323299102905416e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:45:35.304060+02:00,90.470280,835965664.000000000000,835965.664000000,835887570.625000000000,835887.570625000,78093.375000000000,78.093375000,2.175684652078072296e-06,1.034339945807977620e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:45:41.330176+02:00,96.496372,835993664.000000000000,835993.664000000,835893811.411764740944,835893.811411765,99852.588235259056,99.852588235,2.175757524891970653e-06,1.009746540062281655e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:45:47.330342+02:00,102.496516,835858664.000000000000,835858.664000000,835891858.777777791023,835891.858777778,-33194.777777791023,-33.194777778,2.175406173824960338e-06,1.150084084321109940e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:45:53.331673+02:00,108.497828,835941664.000000000000,835941.664000000,835894480.105263113976,835894.480105263,47183.894736886024,47.183894737,2.175622189666159115e-06,1.174235685210434055e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:45:59.335619+02:00,114.501754,835843331.000000000000,835843.331000000,835891922.649999976158,835891.922650000,-48591.649999976158,-48.591650000,2.175366268151549433e-06,1.215983922192767411e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:46:05.347133+02:00,120.513247,835793331.000000000000,835793.331000000,835887227.809523820877,835887.227809524,-93896.809523820877,-93.896809524,2.175236138126730484e-06,1.202921698398608105e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:46:11.348442+02:00,126.514534,835942664.000000000000,835942.664000000,835889747.636363625526,835889.747636364,52916.363636374474,52.916363636,2.175624792266655410e-06,1.318242232845423290e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:46:17.343457+02:00,132.509529,835862664.000000000000,835862.664000000,835888570.086956501007,835888.570086956,-25906.086956501007,-25.906086957,2.175416584226945515e-06,1.325630958922698672e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:46:23.348013+02:00,138.514064,835880331.000000000000,835880.331000000,835888226.791666626930,835888.226791667,-7895.791666626930,-7.895791667,2.175462564369915285e-06,1.298263930106712610e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:46:29.355616+02:00,144.521645,835836664.000000000000,835836.664000000,835886164.279999971390,835886.164280000,-49500.279999971390,-49.500280000,2.175348916614040169e-06,1.281471207924434565e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:46:35.350523+02:00,150.516529,835853331.000000000000,835853.331000000,835884901.461538434029,835884.901461538,-31570.461538434029,-31.570461538,2.175392294156513222e-06,1.257077937461213945e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:46:41.366055+02:00,156.532042,835929331.000000000000,835929.331000000,835886547.000000000000,835886.547000000,42784.000000000000,42.784000000,2.175590091794237517e-06,1.262816126388816855e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:46:47.380594+02:00,162.546560,835948998.000000000000,835948.998000000,835888777.392857193947,835888.777392857,60220.607142806053,60.220607143,2.175641277138199453e-06,1.241166055198574291e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:46:53.392138+02:00,168.558082,835948998.000000000000,835948.998000000,835890853.965517282486,835890.853965517,58144.034482717514,58.144034483,2.175641277138199453e-06,1.218800870990829785e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:46:59.492938+02:00,174.658862,835958331.000000000000,835958.331000000,835893103.200000047684,835893.103200000,65227.799999952316,65.227800000,2.175665567208632168e-06,1.198027346180111448e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:47:05.499066+02:00,180.664970,835847998.000000000000,835847.998000000,835891648.193548440933,835891.648193548,-43650.193548440933,-43.650193548,2.175378414488065684e-06,1.234850198608480835e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:47:11.502404+02:00,186.668287,835847998.000000000000,835847.998000000,835890284.125000000000,835890.284125000,-42286.125000000000,-42.286125000,2.175378414488065684e-06,1.214769995355580970e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:47:17.499662+02:00,192.665524,835877331.000000000000,835877.331000000,835889891.606060624123,835889.891606061,-12560.606060624123,-12.560606061,2.175454756568425979e-06,1.199440703669175565e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:47:23.500400+02:00,198.666240,835954331.000000000000,835954.331000000,835891786.882352948189,835891.786882353,62544.117647051811,62.544117647,2.175655156806646991e-06,1.206611443894680019e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:47:29.504420+02:00,204.670239,835957331.000000000000,835957.331000000,835893659.571428537369,835893.659571429,63671.428571462631,63.671428571,2.175662964608135874e-06,1.188772437951725475e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:47:35.503754+02:00,210.669553,835991664.000000000000,835991.664000000,835896381.916666626930,835896.381916667,95282.083333373070,95.282083333,2.175752319690978064e-06,1.176524341991300307e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:47:41.506591+02:00,216.672372,835946998.000000000000,835946.998000000,835897749.918918967247,835897.749918919,49248.081081032753,49.248081081,2.175636071937206864e-06,1.168130159084673385e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:47:47.504237+02:00,222.669999,835890664.000000000000,835890.664000000,835897563.447368383408,835897.563447368,-6899.447368383408,-6.899447368,2.175489457040844296e-06,1.164773575723590565e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:47:53.501691+02:00,228.667433,835921998.000000000000,835921.998000000,835898189.974358916283,835898.189974359,23808.025641083717,23.808025641,2.175571006924797389e-06,1.153145880654572181e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:47:59.499888+02:00,234.665613,835817998.000000000000,835817.998000000,835896185.174999952316,835896.185175000,-78187.174999952316,-78.187175000,2.175300336473174738e-06,1.178802637922662116e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:48:05.508813+02:00,240.674520,835891998.000000000000,835891.998000000,835896083.048780441284,835896.083048780,-4085.048780441284,-4.085048780,2.175492928909906444e-06,1.183723395076700942e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:48:11.511522+02:00,246.677210,835908664.000000000000,835908.664000000,835896382.595238089561,835896.382595238,12281.404761910439,12.281404762,2.175536303849778863e-06,1.170179393298552066e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:48:17.531229+02:00,252.696897,835908331.000000000000,835908.331000000,835896660.465116262436,835896.660465116,11670.534883737564,11.670534884,2.175535437183813643e-06,1.156165149967957173e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:48:23.539296+02:00,258.704946,835818331.000000000000,835818.331000000,835894880.250000000000,835894.880250000,-76549.250000000000,-76.549250000,2.175301203139139958e-06,1.170225870189643829e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:48:29.540211+02:00,264.705842,835854331.000000000000,835854.331000000,835893979.155555605888,835893.979155556,-39648.155555605888,-39.648155556,2.175394896757009517e-06,1.161154930091177257e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:48:35.532732+02:00,270.698343,835841664.000000000000,835841.664000000,835892841.869565248489,835892.841869565,-51177.869565248489,-51.177869565,2.175361929616521641e-06,1.148706476107407582e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:48:41.533109+02:00,276.698702,835907331.000000000000,835907.331000000,835893150.148936152458,835893.150148936,14180.851063847542,14.180851064,2.175532834583317349e-06,1.150038949766404937e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:48:47.538827+02:00,282.704399,835882331.000000000000,835882.331000000,835892924.750000000000,835892.924750000,-10593.750000000000,-10.593750000,2.175467769570907874e-06,1.139716218384280656e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:48:53.555391+02:00,288.720949,835820998.000000000000,835820.998000000,835891456.857142806053,835891.456857143,-70458.857142806053,-70.458857143,2.175308144274663621e-06,1.139488239546568776e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:48:59.568789+02:00,294.734328,835834998.000000000000,835834.998000000,835890327.679999947548,835890.327680000,-55329.679999947548,-55.329680000,2.175344580681613011e-06,1.128401308106496073e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:49:05.569916+02:00,300.735436,835856331.000000000000,835856.331000000,835889661.078431367874,835889.661078431,-33330.078431367874,-33.330078431,2.175400101958002105e-06,1.118439240202880539e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:49:11.565259+02:00,306.730760,835945998.000000000000,835945.998000000,835890744.480769276619,835890.744480769,55253.519230723381,55.253519231,2.175633469336710570e-06,1.131269747946300724e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:49:17.569902+02:00,312.735384,835900331.000000000000,835900.331000000,835890925.358490586281,835890.925358491,9405.641509413719,9.405641509,2.175514616379842442e-06,1.126384913727213927e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:49:23.587626+02:00,318.753090,835898998.000000000000,835898.998000000,835891074.851851820946,835891.074851852,7923.148148179054,7.923148148,2.175511147113380927e-06,1.115713126987828108e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:49:29.593015+02:00,324.758460,835818331.000000000000,835818.331000000,835889752.236363649368,835889.752236364,-71421.236363649368,-71.421236364,2.175301203139139958e-06,1.123643709576715362e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:49:35.606133+02:00,330.771559,835894998.000000000000,835894.998000000,835889845.910714268684,835889.845910714,5152.089285731316,5.152089286,2.175500736711395326e-06,1.129519144436740006e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:49:41.611608+02:00,336.777014,835821998.000000000000,835821.998000000,835888655.596491217613,835888.655596491,-66657.596491217613,-66.657596491,2.175310746875160338e-06,1.133692995608431453e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:49:47.616708+02:00,342.782094,835826664.000000000000,835826.664000000,835887586.775862097740,835887.586775862,-60922.775862097740,-60.922775862,2.175322890609076380e-06,1.123761874460626317e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:49:53.629465+02:00,348.794835,835802331.000000000000,835802.331000000,835886141.762711882591,835886.141762712,-83810.762711882591,-83.810762712,2.175259561531197979e-06,1.115582818014470852e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:49:59.628743+02:00,354.794096,835833664.000000000000,835833.664000000,835885267.133333325386,835885.267133333,-51603.133333325386,-51.603133333,2.175341108812550863e-06,1.108632913967946742e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:50:05.629198+02:00,360.794529,835875331.000000000000,835875.331000000,835885104.245901584625,835885.104245902,-9773.245901584625,-9.773245902,2.175449551367433391e-06,1.103803565884219433e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:50:11.727719+02:00,366.893034,835852331.000000000000,835852.331000000,835884575.645161271095,835884.575645161,-32244.645161271095,-32.244645161,2.175389691556016505e-06,1.096059249435548914e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:50:17.740033+02:00,372.905329,835801664.000000000000,835801.664000000,835883259.587301611900,835883.259587302,-81595.587301611900,-81.595587302,2.175257825596666905e-06,1.093614384303377675e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:50:23.743862+02:00,378.909140,835801664.000000000000,835801.664000000,835881984.656250000000,835881.984656250,-80320.656250000000,-80.320656250,2.175257825596666905e-06,1.084900186590408267e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:50:29.754800+02:00,384.920057,835838664.000000000000,835838.664000000,835881318.184615373611,835881.318184615,-42654.184615373611,-42.654184615,2.175354121815032758e-06,1.079750971144533674e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:50:35.755220+02:00,390.920459,835904331.000000000000,835904.331000000,835881666.863636374474,835881.666863636,22664.136363625526,22.664136364,2.175525026781828042e-06,1.081847448393924415e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:50:41.757252+02:00,396.922473,835796998.000000000000,835796.998000000,835880403.149253726006,835880.403149254,-83405.149253726006,-83.405149254,2.175245681862750864e-06,1.100807436401837869e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:50:47.772280+02:00,402.937480,835886664.000000000000,835886.664000000,835880495.220588207245,835880.495220588,6168.779411792755,6.168779412,2.175479046638858695e-06,1.111004915090983007e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:50:53.784774+02:00,408.949959,835854331.000000000000,835854.331000000,835880116.028985500336,835880.116028985,-25785.028985500336,-25.785028986,2.175394896757009517e-06,1.105163674740181892e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:50:59.782938+02:00,414.948101,835907331.000000000000,835907.331000000,835880504.814285755157,835880.504814286,26826.185714244843,26.826185714,2.175532834583317349e-06,1.103391616250113417e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:51:05.790426+02:00,420.955569,835903331.000000000000,835903.331000000,835880826.309859156609,835880.826309859,22504.690140843391,22.504690141,2.175522424181331748e-06,1.095517228667006635e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:51:11.800713+02:00,426.965843,835896998.000000000000,835896.998000000,835881050.916666626930,835881.050916667,15947.083333373070,15.947083333,2.175505941912388338e-06,1.087862894872798753e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:51:17.799185+02:00,432.964294,835835664.000000000000,835835.664000000,835880429.178082227707,835880.429178082,-44765.178082227707,-44.765178082,2.175346314013543452e-06,1.088441140942929473e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:51:23.800335+02:00,438.965427,835876331.000000000000,835876.331000000,835880373.797297239304,835880.373797297,-4042.797297239304,-4.042797297,2.175452153967929685e-06,1.084503555654683205e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:51:29.798058+02:00,444.963130,835801664.000000000000,835801.664000000,835879324.333333373070,835879.324333333,-77660.333333373070,-77.660333333,2.175257825596666905e-06,1.088930649744377831e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:51:35.805119+02:00,450.970173,835867998.000000000000,835867.998000000,835879175.302631616592,835879.175302632,-11177.302631616592,-11.177302632,2.175430466497993263e-06,1.090793112538087220e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:51:41.801795+02:00,456.966829,835776664.000000000000,835776.664000000,835877843.987012982368,835877.843987013,-101179.987012982368,-101.179987013,2.175192760584257431e-06,1.100612426096255962e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:51:47.813770+02:00,462.978787,835820998.000000000000,835820.998000000,835877115.192307710648,835877.115192308,-56117.192307710648,-56.117192308,2.175308144274663621e-06,1.097388256884976056e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:51:53.818360+02:00,468.983359,835851998.000000000000,835851.998000000,835876797.253164529800,835876.797253165,-24799.253164529800,-24.799253165,2.175388824890051284e-06,1.092242835037290008e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:51:59.817970+02:00,474.982950,835903331.000000000000,835903.331000000,835877128.924999952316,835877.128925000,26202.075000047684,26.202075000,2.175522424181331748e-06,1.090499842224117848e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:52:05.827220+02:00,480.992181,835884331.000000000000,835884.331000000,835877217.839506149292,835877.217839506,7113.160493850708,7.113160494,2.175472974771900463e-06,1.084367700379064295e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:52:11.835279+02:00,487.000220,835776664.000000000000,835776.664000000,835875991.573170781136,835875.991573171,-99327.573170781136,-99.327573171,2.175192760584257431e-06,1.099911692964107076e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:52:17.839039+02:00,493.003961,835919664.000000000000,835919.664000000,835876517.746987938881,835876.517746988,43146.253012061119,43.146253012,2.175564932455238947e-06,1.131154490081287774e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:52:23.837949+02:00,499.002853,835909664.000000000000,835909.664000000,835876912.345238089561,835876.912345238,32751.654761910439,32.751654762,2.175538906450275157e-06,1.124501105133548755e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
2026-05-05T09:52:29.834803+02:00,504.999690,835905331.000000000000,835905.331000000,835877246.682352900505,835877.246682353,28084.317647099495,28.084317647,2.175527629382324336e-06,1.117821465721562919e-10,1000,0,TCPIP0::169.254.219.109::INSTR,"Rigol Technologies,DSA832E,DSA8G214500205,00.01.04.00.00"
