0,802762.8109
1.615,794359.411
3.23,778227.1959
4.845,755808.709
6.46,743398.7721
8.075,753802.2542
9.69,756195.2768
11.305,775372.6934
12.92,742559.9256
14.535,755591.3253
16.15,761915.5432
17.765,782640.8766
19.38,782279.9428
20.995,790805.9245
22.61,768550.8831
24.225,788427.4883
25.84,779122.8165
27.455,759333.9507
29.07,784919.215
30.685,786940.3287
32.3,791455.3458
33.915,792786.8867
35.53,788397.4193
37.145,772995.5719
38.76,782833.6529
40.375,766646.8674
41.99,786658.5914
43.605,778031.53
45.22,774700.4108
46.835,774980.3257
48.45,787263.2105
50.065,766153.9015
51.68,798863.7747
53.295,783065.3031
54.91,786289.0162
56.525,758605.3924
58.14,775756.1613
59.755,792245.5297
61.37,777402.9171
62.985,762759.1633
64.6,779336.5555
66.215,788439.222
67.83,772928.2709
69.445,785840.3505
71.06,789354.0481
72.675,778906.4537
74.29,760330.4745
75.905,758154.2386
77.52,756949.7052
79.135,752729.366
80.75,773677.686
82.365,770413.1426
83.98,772391.4698
85.595,776188.9818
87.21,792194.0182
88.825,773343.6041
90.44,768613.7732
92.055,767584.181
93.67,760026.6234
95.285,769268.9963
96.9,785852.1234
98.515,760044.1125
100.13,767455.0759
101.745,758153.876
103.36,768012.0774
104.975,766253.157
106.59,772467.3824
108.205,762970.4495
109.82,759026.388
111.435,782197.2392
113.05,78.8283
114.665,787013.2083
116.28,768185.2018
117.895,755055.5618
119.51,768981.751
121.125,755273.3918
122.74,750426.8665
124.355,769415.7988
125.97,764697.9787
127.585,749414.1572
129.2,750431.1862
130.815,763363.3956
132.43,769306.9777
134.045,762770.4805
135.66,769601.7634
137.275,769973.5589
138.89,768442.4153
140.505,757697.6661
142.12,768072.8476
143.735,767884.8969
145.35,799157.2662
146.965,784966.933
148.58,781187.3787
150.195,776819.231
151.81,779724.0047
153.425,793727.5364
155.04,788327.4331
156.655,774218.0593
158.27,785108.9713
159.885,815108.2621
161.5,772268.8285
163.115,793359.0417
164.73,791612.6845
166.345,765621.7865
167.96,778210.698
169.575,775892.5968
171.19,771058.3612
172.805,772889.9474
174.42,768852.9676
176.035,765321.6582
177.65,769118.484
179.265,761901.2098
