# Power Spectral Density estimated with Welch's method
# Raw CSV rows: 1000000
# Preprocess method: reconstructed_uniform_time_axis
# Preprocess details: 原始时间列存在重复时间戳或非均匀步长，因此按首末时间和总样本数重建了均匀时间轴。 检测到 80002 个重复时间块，重复块长度范围为 1 到 10 行。
# Samples used for PSD: 1000000
# Sampling frequency used for PSD (Hz): 999999
# Window: hann
# nperseg: 131072
# noverlap: 65536
# detrend: constant
# Display unit: V^2/Hz
# Display formula: display = PSD_V2_per_Hz
# Reference impedance (Ohm): 50
# Peak count reported: 5
# Minimum peak prominence (dB): 6
# Peak 1: f=69564.74977 Hz, psd_v2_per_hz=1.722620836e-11, prominence_db=17.56305692
# Peak 2: f=40000.87553 Hz, psd_v2_per_hz=1.266751844e-11, prominence_db=16.07189258
# Peak 3: f=65116.81721 Hz, psd_v2_per_hz=8.669987205e-12, prominence_db=13.06382663
# Peak 4: f=17944.31799 Hz, psd_v2_per_hz=7.148190068e-12, prominence_db=12.2700983
# Peak 5: f=475356.5803 Hz, psd_v2_per_hz=6.876615323e-12, prominence_db=15.23737304
frequency_hz,psd_v2_per_hz,psd_v2_per_hz
156257.47313602152,1.2342644878958915e-12,1.2342644878958915e-12
156265.10252292332,7.818015354546183e-13,7.818015354546183e-13
156272.73190982515,8.496204557026491e-13,8.496204557026491e-13
156280.36129672694,1.2448130774281077e-12,1.2448130774281077e-12
156287.99068362877,1.378920981700634e-12,1.378920981700634e-12
156295.62007053057,1.112565946055395e-12,1.112565946055395e-12
156303.2494574324,1.007946222891877e-12,1.007946222891877e-12
156310.8788443342,1.1207924475206749e-12,1.1207924475206749e-12
156318.50823123602,8.738864174540291e-13,8.738864174540291e-13
156326.13761813781,5.596384730008102e-13,5.596384730008102e-13
156333.76700503964,5.459252763689885e-13,5.459252763689885e-13
156341.39639194144,6.556942212005812e-13,6.556942212005812e-13
156349.02577884326,7.612628843587867e-13,7.612628843587867e-13
156356.65516574506,8.047097786494106e-13,8.047097786494106e-13
156364.2845526469,9.13392815264793e-13,9.13392815264793e-13
156371.9139395487,1.3223967765589762e-12,1.3223967765589762e-12
156379.5433264505,1.259611384629486e-12,1.259611384629486e-12
156387.17271335234,8.559375298128399e-13,8.559375298128399e-13
156394.80210025414,7.005473614267918e-13,7.005473614267918e-13
156402.43148715596,7.074107970253855e-13,7.074107970253855e-13
156410.06087405776,1.0885983339446003e-12,1.0885983339446003e-12
156417.69026095959,1.095465010819018e-12,1.095465010819018e-12
156425.31964786138,5.831546396203721e-13,5.831546396203721e-13
156432.9490347632,5.968469934641866e-13,5.968469934641866e-13
156440.578421665,8.268878208964192e-13,8.268878208964192e-13
156448.20780856683,6.985010841508256e-13,6.985010841508256e-13
156455.83719546863,5.698884509039765e-13,5.698884509039765e-13
156463.46658237046,8.188485932059098e-13,8.188485932059098e-13
156471.09596927225,1.092580993360605e-12,1.092580993360605e-12
156478.72535617408,7.228211232797368e-13,7.228211232797368e-13
156486.35474307588,9.744339172405401e-13,9.744339172405401e-13
156493.9841299777,1.0431208278409891e-12,1.0431208278409891e-12
156501.6135168795,1.1082726045324669e-12,1.1082726045324669e-12
156509.24290378133,1.4402600771142724e-12,1.4402600771142724e-12
156516.87229068312,1.1179560496539872e-12,1.1179560496539872e-12
156524.50167758495,9.757053162075061e-13,9.757053162075061e-13
156532.13106448675,6.965252406874046e-13,6.965252406874046e-13
156539.76045138857,6.478312558832011e-13,6.478312558832011e-13
156547.3898382904,7.609655657334435e-13,7.609655657334435e-13
156555.0192251922,6.334196022094351e-13,6.334196022094351e-13
156562.64861209402,6.241720490512051e-13,6.241720490512051e-13
156570.27799899582,6.385608511221142e-13,6.385608511221142e-13
156577.90738589765,6.367963726590841e-13,6.367963726590841e-13
156585.53677279945,8.391259426833704e-13,8.391259426833704e-13
156593.16615970127,9.538206104703518e-13,9.538206104703518e-13
156600.79554660307,9.581458708105872e-13,9.581458708105872e-13
156608.4249335049,1.1330946159141549e-12,1.1330946159141549e-12
156616.0543204067,1.032288875378048e-12,1.032288875378048e-12
156623.68370730852,5.415322247514112e-13,5.415322247514112e-13
156631.31309421032,9.477489439173432e-13,9.477489439173432e-13
156638.94248111214,8.711622802201687e-13,8.711622802201687e-13
156646.57186801394,5.868774137452037e-13,5.868774137452037e-13
156654.20125491577,8.792375403355754e-13,8.792375403355754e-13
156661.83064181756,8.947164087759018e-13,8.947164087759018e-13
156669.4600287194,8.076725799221187e-13,8.076725799221187e-13
156677.0894156212,9.61556108807136e-13,9.61556108807136e-13
156684.718802523,8.364601965764025e-13,8.364601965764025e-13
156692.3481894248,7.469771025592183e-13,7.469771025592183e-13
156699.97757632664,5.168409395975962e-13,5.168409395975962e-13
156707.60696322846,5.128683812437326e-13,5.128683812437326e-13
156715.23635013026,6.904816135566363e-13,6.904816135566363e-13
156722.8657370321,6.472705696783562e-13,6.472705696783562e-13
156730.49512393388,4.986634940522568e-13,4.986634940522568e-13
156738.1245108357,4.614983957978095e-13,4.614983957978095e-13
156745.7538977375,9.235547017588476e-13,9.235547017588476e-13
156753.38328463933,6.583900191917756e-13,6.583900191917756e-13
156761.01267154113,6.544163682055146e-13,6.544163682055146e-13
156768.64205844296,7.474547197960628e-13,7.474547197960628e-13
156776.27144534476,8.371735675217073e-13,8.371735675217073e-13
156783.90083224658,9.713083541348385e-13,9.713083541348385e-13
156791.53021914838,1.5601668949263353e-12,1.5601668949263353e-12
156799.1596060502,1.2915723141682276e-12,1.2915723141682276e-12
156806.788992952,8.800734435625947e-13,8.800734435625947e-13
156814.41837985383,5.902370309039872e-13,5.902370309039872e-13
156822.04776675563,4.2279239229150734e-13,4.2279239229150734e-13
156829.67715365745,7.274283893734442e-13,7.274283893734442e-13
156837.30654055925,6.65604807255518e-13,6.65604807255518e-13
156844.93592746108,8.322734947655404e-13,8.322734947655404e-13
156852.56531436287,9.484117201371623e-13,9.484117201371623e-13
156860.1947012647,9.780415595199338e-13,9.780415595199338e-13
156867.8240881665,7.550062806216558e-13,7.550062806216558e-13
156875.45347506832,8.762094046325149e-13,8.762094046325149e-13
156883.08286197015,1.2857878260842374e-12,1.2857878260842374e-12
156890.71224887195,1.3757412388989497e-12,1.3757412388989497e-12
156898.34163577377,7.341638244499016e-13,7.341638244499016e-13
156905.97102267557,8.652560430953524e-13,8.652560430953524e-13
156913.6004095774,1.4189134559585675e-12,1.4189134559585675e-12
156921.2297964792,9.746003262776213e-13,9.746003262776213e-13
156928.85918338102,1.0527364306743067e-12,1.0527364306743067e-12
156936.48857028282,1.469841302223713e-12,1.469841302223713e-12
156944.11795718464,8.174196108443877e-13,8.174196108443877e-13
156951.74734408644,7.19445801461653e-13,7.19445801461653e-13
156959.37673098827,8.093581024310728e-13,8.093581024310728e-13
156967.00611789007,9.851105741726768e-13,9.851105741726768e-13
156974.6355047919,5.145514563938444e-13,5.145514563938444e-13
156982.2648916937,7.941649055160007e-13,7.941649055160007e-13
156989.89427859552,9.137336764783187e-13,9.137336764783187e-13
156997.5236654973,9.638427865885365e-13,9.638427865885365e-13
157005.15305239914,8.675096741304343e-13,8.675096741304343e-13
157012.78243930094,7.922337766688872e-13,7.922337766688872e-13
157020.41182620276,8.192135618455061e-13,8.192135618455061e-13
157028.04121310456,1.0717370617016921e-12,1.0717370617016921e-12
157035.6706000064,7.850161914673843e-13,7.850161914673843e-13
157043.2999869082,5.685408465415835e-13,5.685408465415835e-13
157050.92937381,8.143447786104726e-13,8.143447786104726e-13
157058.55876071184,9.595956359843214e-13,9.595956359843214e-13
157066.18814761363,5.892421321092045e-13,5.892421321092045e-13
157073.81753451546,4.253005066456324e-13,4.253005066456324e-13
157081.44692141726,4.1287149839782026e-13,4.1287149839782026e-13
157089.07630831908,4.722467210643165e-13,4.722467210643165e-13
157096.70569522088,6.723875823344607e-13,6.723875823344607e-13
157104.3350821227,8.424223936517133e-13,8.424223936517133e-13
157111.9644690245,8.090931060429775e-13,8.090931060429775e-13
157119.59385592633,8.080896674787567e-13,8.080896674787567e-13
157127.22324282813,7.769081992515849e-13,7.769081992515849e-13
157134.85262972995,9.306253614583954e-13,9.306253614583954e-13
157142.48201663175,1.008001147840629e-12,1.008001147840629e-12
157150.11140353358,7.103272478781496e-13,7.103272478781496e-13
157157.74079043537,3.589113286870193e-13,3.589113286870193e-13
157165.3701773372,4.558042043176504e-13,4.558042043176504e-13
157172.999564239,5.761106357011651e-13,5.761106357011651e-13
157180.62895114082,6.847614779227903e-13,6.847614779227903e-13
157188.25833804262,8.000982808832316e-13,8.000982808832316e-13
157195.88772494445,7.551562211085371e-13,7.551562211085371e-13
157203.51711184627,5.680843830426738e-13,5.680843830426738e-13
157211.14649874807,4.721787515882225e-13,4.721787515882225e-13
157218.7758856499,7.724398037337922e-13,7.724398037337922e-13
157226.4052725517,9.960096753354029e-13,9.960096753354029e-13
157234.03465945352,9.826159375237317e-13,9.826159375237317e-13
157241.66404635532,8.130507468137641e-13,8.130507468137641e-13
157249.29343325715,7.193032179822832e-13,7.193032179822832e-13
157256.92282015894,8.112288424482143e-13,8.112288424482143e-13
157264.55220706077,5.030152529913466e-13,5.030152529913466e-13
157272.18159396257,1.8539056513098771e-13,1.8539056513098771e-13
157279.8109808644,4.3241482088080976e-13,4.3241482088080976e-13
157287.4403677662,6.009024350391994e-13,6.009024350391994e-13
157295.06975466802,5.584665832905456e-13,5.584665832905456e-13
157302.6991415698,7.740485911009467e-13,7.740485911009467e-13
157310.32852847164,9.838535304284621e-13,9.838535304284621e-13
157317.95791537344,7.601692612868827e-13,7.601692612868827e-13
157325.58730227526,6.812440423640823e-13,6.812440423640823e-13
157333.21668917706,1.0852785010445346e-12,1.0852785010445346e-12
157340.8460760789,5.916323224801441e-13,5.916323224801441e-13
157348.47546298068,3.3028548819054614e-13,3.3028548819054614e-13
157356.1048498825,6.983055279353908e-13,6.983055279353908e-13
157363.7342367843,1.1132212713385974e-12,1.1132212713385974e-12
157371.36362368613,1.229979210436036e-12,1.229979210436036e-12
157378.99301058796,1.205729794319286e-12,1.205729794319286e-12
157386.62239748976,9.946580226485208e-13,9.946580226485208e-13
157394.25178439158,8.732815444550433e-13,8.732815444550433e-13
157401.88117129338,9.627191144939005e-13,9.627191144939005e-13
157409.5105581952,7.513352467884777e-13,7.513352467884777e-13
157417.139945097,8.156905066277373e-13,8.156905066277373e-13
157424.76933199883,9.610431178597954e-13,9.610431178597954e-13
157432.39871890063,5.901703015807534e-13,5.901703015807534e-13
157440.02810580246,7.918547020722933e-13,7.918547020722933e-13
157447.65749270425,9.331529070100168e-13,9.331529070100168e-13
157455.28687960608,1.0058568573424894e-12,1.0058568573424894e-12
157462.91626650788,8.820491959170408e-13,8.820491959170408e-13
157470.5456534097,1.053760018981221e-12,1.053760018981221e-12
157478.1750403115,8.60799356535866e-13,8.60799356535866e-13
157485.80442721333,5.987578776281751e-13,5.987578776281751e-13
157493.43381411512,7.856706828108253e-13,7.856706828108253e-13
157501.06320101695,8.048258425706359e-13,8.048258425706359e-13
157508.69258791875,7.001150796005934e-13,7.001150796005934e-13
157516.32197482057,4.605099547440482e-13,4.605099547440482e-13
157523.95136172237,8.465779909041127e-13,8.465779909041127e-13
157531.5807486242,1.2900284434196872e-12,1.2900284434196872e-12
157539.21013552602,1.6385910791415318e-12,1.6385910791415318e-12
157546.83952242782,1.1083686565362072e-12,1.1083686565362072e-12
157554.46890932965,1.0837322453409863e-12,1.0837322453409863e-12
157562.09829623144,9.268095077119209e-13,9.268095077119209e-13
157569.72768313327,6.267638686855027e-13,6.267638686855027e-13
157577.35707003507,1.0903688061435918e-12,1.0903688061435918e-12
157584.9864569369,1.1293080390360411e-12,1.1293080390360411e-12
157592.6158438387,7.552289914103602e-13,7.552289914103602e-13
157600.24523074052,7.928686074552362e-13,7.928686074552362e-13
157607.87461764232,5.676760188010711e-13,5.676760188010711e-13
157615.50400454414,4.071792181139522e-13,4.071792181139522e-13
157623.13339144594,6.925390198568504e-13,6.925390198568504e-13
157630.76277834777,8.719001094910234e-13,8.719001094910234e-13
157638.39216524956,4.4417362610897434e-13,4.4417362610897434e-13
157646.0215521514,5.032110685956549e-13,5.032110685956549e-13
157653.6509390532,4.813504373826508e-13,4.813504373826508e-13
157661.280325955,9.057864468877939e-13,9.057864468877939e-13
157668.9097128568,1.1118790500825926e-12,1.1118790500825926e-12
157676.53909975864,8.58239732366592e-13,8.58239732366592e-13
157684.16848666043,7.158145766159371e-13,7.158145766159371e-13
157691.79787356226,5.565623624073641e-13,5.565623624073641e-13
157699.4272604641,6.056871756119952e-13,6.056871756119952e-13
157707.05664736588,1.0242161616773815e-12,1.0242161616773815e-12
157714.6860342677,1.272451348405558e-12,1.272451348405558e-12
157722.3154211695,1.0125194618855465e-12,1.0125194618855465e-12
157729.94480807133,9.085799476384695e-13,9.085799476384695e-13
157737.57419497313,6.57877453597696e-13,6.57877453597696e-13
157745.20358187496,1.0621646164928283e-12,1.0621646164928283e-12
157752.83296877675,1.1435462197599332e-12,1.1435462197599332e-12
157760.46235567858,9.63506323776883e-13,9.63506323776883e-13
157768.09174258038,6.519365184955932e-13,6.519365184955932e-13
157775.7211294822,7.848045154265751e-13,7.848045154265751e-13
157783.350516384,6.729673179791944e-13,6.729673179791944e-13
157790.97990328583,4.908065591443732e-13,4.908065591443732e-13
157798.60929018763,5.085235993340583e-13,5.085235993340583e-13
157806.23867708945,5.07135704313221e-13,5.07135704313221e-13
157813.86806399125,3.286956949051315e-13,3.286956949051315e-13
157821.49745089308,4.129684142230325e-13,4.129684142230325e-13
157829.12683779487,5.67241355329782e-13,5.67241355329782e-13
157836.7562246967,8.091324342382243e-13,8.091324342382243e-13
157844.3856115985,8.933733041526349e-13,8.933733041526349e-13
157852.01499850032,8.384772900560612e-13,8.384772900560612e-13
157859.64438540212,8.070223553964423e-13,8.070223553964423e-13
157867.27377230395,6.535149077468514e-13,6.535149077468514e-13
157874.90315920577,5.749183091750892e-13,5.749183091750892e-13
157882.53254610757,8.848299966764942e-13,8.848299966764942e-13
157890.1619330094,7.671575370759761e-13,7.671575370759761e-13
157897.7913199112,6.118190577280458e-13,6.118190577280458e-13
157905.42070681302,5.667919842189175e-13,5.667919842189175e-13
157913.05009371482,8.931063434236916e-13,8.931063434236916e-13
157920.67948061664,6.45862301292061e-13,6.45862301292061e-13
157928.30886751844,4.64069563976213e-13,4.64069563976213e-13
157935.93825442027,6.353663380562794e-13,6.353663380562794e-13
157943.56764132206,8.584311764161782e-13,8.584311764161782e-13
157951.1970282239,8.435539720587506e-13,8.435539720587506e-13
157958.8264151257,7.064825468395388e-13,7.064825468395388e-13
157966.4558020275,5.896376604534113e-13,5.896376604534113e-13
157974.0851889293,5.403343538217362e-13,5.403343538217362e-13
157981.71457583114,1.0947104893649544e-12,1.0947104893649544e-12
157989.34396273294,1.129019541247954e-12,1.129019541247954e-12
157996.97334963476,7.026438066004394e-13,7.026438066004394e-13
158004.60273653656,7.615986031157504e-13,7.615986031157504e-13
158012.23212343839,1.2761330207187321e-12,1.2761330207187321e-12
158019.86151034018,1.1740213410687747e-12,1.1740213410687747e-12
158027.490897242,7.409904875885322e-13,7.409904875885322e-13
158035.12028414384,7.597000337716735e-13,7.597000337716735e-13
158042.74967104563,7.985288458934999e-13,7.985288458934999e-13
158050.37905794746,7.941753185856356e-13,7.941753185856356e-13
158058.00844484926,9.346966646914066e-13,9.346966646914066e-13
158065.63783175108,4.899777986342153e-13,4.899777986342153e-13
158073.26721865288,8.173620473585916e-13,8.173620473585916e-13
158080.8966055547,1.0275029877171538e-12,1.0275029877171538e-12
158088.5259924565,7.312180601812823e-13,7.312180601812823e-13
158096.15537935833,6.636127699255383e-13,6.636127699255383e-13
158103.78476626013,6.309835029576605e-13,6.309835029576605e-13
158111.41415316195,9.205547536125056e-13,9.205547536125056e-13
158119.04354006375,6.010469436717356e-13,6.010469436717356e-13
158126.67292696558,7.004997020560871e-13,7.004997020560871e-13
158134.30231386737,7.653441464350742e-13,7.653441464350742e-13
158141.9317007692,5.73533229026498e-13,5.73533229026498e-13
158149.561087671,7.864022243470236e-13,7.864022243470236e-13
158157.19047457282,1.1511381329039067e-12,1.1511381329039067e-12
158164.81986147462,7.730561246892967e-13,7.730561246892967e-13
158172.44924837645,7.811255831148646e-13,7.811255831148646e-13
158180.07863527825,8.294101350652104e-13,8.294101350652104e-13
158187.70802218007,1.1169076011784793e-12,1.1169076011784793e-12
158195.3374090819,9.355823397900326e-13,9.355823397900326e-13
158202.9667959837,7.092879274538039e-13,7.092879274538039e-13
158210.59618288552,6.276623560099019e-13,6.276623560099019e-13
158218.22556978732,7.122525559576218e-13,7.122525559576218e-13
158225.85495668915,6.953475888278963e-13,6.953475888278963e-13
158233.48434359094,8.967868046717632e-13,8.967868046717632e-13
158241.11373049277,8.472682686227531e-13,8.472682686227531e-13
158248.74311739457,8.521993310919002e-13,8.521993310919002e-13
158256.3725042964,6.324954095787356e-13,6.324954095787356e-13
158264.0018911982,6.782717053704052e-13,6.782717053704052e-13
158271.63127810002,1.0517336039755828e-12,1.0517336039755828e-12
158279.2606650018,1.1108249506468736e-12,1.1108249506468736e-12
158286.89005190364,7.856189606906195e-13,7.856189606906195e-13
158294.51943880544,7.509248132696542e-13,7.509248132696542e-13
158302.14882570726,6.368011021471061e-13,6.368011021471061e-13
158309.77821260906,6.299115446546073e-13,6.299115446546073e-13
158317.4075995109,7.94828209821309e-13,7.94828209821309e-13
158325.03698641268,9.672099618075176e-13,9.672099618075176e-13
158332.6663733145,9.172112249482354e-13,9.172112249482354e-13
158340.2957602163,7.82052260739255e-13,7.82052260739255e-13
158347.92514711813,1.2632315552244083e-12,1.2632315552244083e-12
158355.55453401996,6.977967472468425e-13,6.977967472468425e-13
158363.18392092176,5.935251036864238e-13,5.935251036864238e-13
158370.81330782358,9.723189555113294e-13,9.723189555113294e-13
158378.44269472538,9.976307929606792e-13,9.976307929606792e-13
158386.0720816272,5.929457679596407e-13,5.929457679596407e-13
158393.701468529,9.191672063682414e-13,9.191672063682414e-13
158401.33085543083,1.0847559615578409e-12,1.0847559615578409e-12
158408.96024233263,7.492594402364675e-13,7.492594402364675e-13
158416.58962923446,5.219569344014705e-13,5.219569344014705e-13
158424.21901613625,4.264099385430012e-13,4.264099385430012e-13
158431.84840303808,5.847823909163984e-13,5.847823909163984e-13
158439.47778993988,6.508058227336846e-13,6.508058227336846e-13
158447.1071768417,5.704116153342155e-13,5.704116153342155e-13
158454.7365637435,6.414428907926551e-13,6.414428907926551e-13
158462.36595064533,9.387090558239178e-13,9.387090558239178e-13
158469.99533754712,1.1900682358290673e-12,1.1900682358290673e-12
158477.62472444895,7.397592682286572e-13,7.397592682286572e-13
158485.25411135075,8.677916931799507e-13,8.677916931799507e-13
158492.88349825257,9.97789979785346e-13,9.97789979785346e-13
158500.51288515437,8.864352570970355e-13,8.864352570970355e-13
158508.1422720562,8.73508578816403e-13,8.73508578816403e-13
158515.771658958,7.531560226489139e-13,7.531560226489139e-13
158523.40104585982,7.032719471136675e-13,7.032719471136675e-13
158531.03043276165,7.989597209746865e-13,7.989597209746865e-13
158538.65981966344,6.988997416933192e-13,6.988997416933192e-13
158546.28920656527,7.247931725879894e-13,7.247931725879894e-13
158553.91859346707,6.150048682134689e-13,6.150048682134689e-13
158561.5479803689,1.003533654857052e-12,1.003533654857052e-12
158569.1773672707,1.005812269850128e-12,1.005812269850128e-12
158576.80675417252,9.196952279952487e-13,9.196952279952487e-13
158584.43614107431,1.1256185753503732e-12,1.1256185753503732e-12
158592.06552797614,1.3603715188956994e-12,1.3603715188956994e-12
158599.69491487794,1.0616634873739664e-12,1.0616634873739664e-12
158607.32430177976,8.326354412848694e-13,8.326354412848694e-13
158614.95368868156,8.101617521753305e-13,8.101617521753305e-13
158622.5830755834,1.136896201643584e-12,1.136896201643584e-12
158630.2124624852,1.2575130058006302e-12,1.2575130058006302e-12
158637.841849387,8.648168950520662e-13,8.648168950520662e-13
158645.4712362888,1.2424016525890345e-12,1.2424016525890345e-12
158653.10062319064,9.969722265857454e-13,9.969722265857454e-13
158660.73001009243,1.4315511057854104e-12,1.4315511057854104e-12
158668.35939699426,7.04459720232927e-13,7.04459720232927e-13
158675.98878389606,4.436439948157014e-13,4.436439948157014e-13
158683.61817079788,5.894359886318318e-13,5.894359886318318e-13
158691.2475576997,6.895246805033825e-13,6.895246805033825e-13
158698.8769446015,6.256149442348501e-13,6.256149442348501e-13
158706.50633150333,4.614750437462481e-13,4.614750437462481e-13
158714.13571840513,4.712790213659241e-13,4.712790213659241e-13
158721.76510530696,9.64641364225499e-13,9.64641364225499e-13
158729.39449220875,8.145052712667399e-13,8.145052712667399e-13
158737.02387911058,1.0431989398548647e-12,1.0431989398548647e-12
158744.65326601238,1.1411488466374526e-12,1.1411488466374526e-12
158752.2826529142,1.2349066568133533e-12,1.2349066568133533e-12
158759.912039816,1.1240331132396754e-12,1.1240331132396754e-12
158767.54142671783,7.430838670031613e-13,7.430838670031613e-13
158775.17081361962,4.738128812350057e-13,4.738128812350057e-13
158782.80020052145,6.426966197091884e-13,6.426966197091884e-13
158790.42958742325,8.530745065973692e-13,8.530745065973692e-13
158798.05897432507,9.866650454468805e-13,9.866650454468805e-13
158805.68836122687,7.399997692885974e-13,7.399997692885974e-13
158813.3177481287,4.971370785606452e-13,4.971370785606452e-13
158820.9471350305,6.121098978463098e-13,6.121098978463098e-13
158828.57652193232,6.171698858994681e-13,6.171698858994681e-13
158836.20590883412,5.085887214543105e-13,5.085887214543105e-13
158843.83529573595,7.52878387630327e-13,7.52878387630327e-13
158851.46468263777,9.622735361544192e-13,9.622735361544192e-13
158859.09406953957,1.1958523847242642e-12,1.1958523847242642e-12
158866.7234564414,1.221396583066251e-12,1.221396583066251e-12
158874.3528433432,7.452166753764446e-13,7.452166753764446e-13
158881.98223024502,8.34407011890625e-13,8.34407011890625e-13
158889.61161714682,1.1068059088488228e-12,1.1068059088488228e-12
158897.24100404864,5.963260196600333e-13,5.963260196600333e-13
158904.87039095044,6.997796130351193e-13,6.997796130351193e-13
158912.49977785227,5.302317148347971e-13,5.302317148347971e-13
158920.12916475406,7.348264320627e-13,7.348264320627e-13
158927.7585516559,6.418417058621591e-13,6.418417058621591e-13
158935.3879385577,8.314981317484568e-13,8.314981317484568e-13
158943.0173254595,1.0750535402959714e-12,1.0750535402959714e-12
158950.6467123613,8.813172971475214e-13,8.813172971475214e-13
158958.27609926314,6.330001391757372e-13,6.330001391757372e-13
158965.90548616493,8.543510320908249e-13,8.543510320908249e-13
158973.53487306676,9.075532634625437e-13,9.075532634625437e-13
158981.16425996856,6.399839023992307e-13,6.399839023992307e-13
158988.79364687038,6.326983274457327e-13,6.326983274457327e-13
158996.42303377218,6.607103819453933e-13,6.607103819453933e-13
159004.052420674,1.0019628513424765e-12,1.0019628513424765e-12
159011.6818075758,1.0357858851610392e-12,1.0357858851610392e-12
159019.31119447763,9.309777007373625e-13,9.309777007373625e-13
159026.94058137946,9.466267240611398e-13,9.466267240611398e-13
159034.56996828126,6.039624509531973e-13,6.039624509531973e-13
159042.19935518308,6.089794279139856e-13,6.089794279139856e-13
159049.82874208488,5.852177126183565e-13,5.852177126183565e-13
159057.4581289867,7.163408074431779e-13,7.163408074431779e-13
159065.0875158885,9.783793474565694e-13,9.783793474565694e-13
159072.71690279033,4.72435244302345e-13,4.72435244302345e-13
159080.34628969213,5.43037446383448e-13,5.43037446383448e-13
159087.97567659395,9.820755406167859e-13,9.820755406167859e-13
159095.60506349575,1.0802726825742206e-12,1.0802726825742206e-12
159103.23445039758,7.778478767433337e-13,7.778478767433337e-13
159110.86383729937,1.151584461620138e-12,1.151584461620138e-12
159118.4932242012,1.1348169449485698e-12,1.1348169449485698e-12
159126.122611103,8.146545697754258e-13,8.146545697754258e-13
159133.75199800482,7.480316365683604e-13,7.480316365683604e-13
159141.38138490662,6.596177598153092e-13,6.596177598153092e-13
159149.01077180845,5.651377780882277e-13,5.651377780882277e-13
159156.64015871024,5.935444268405702e-13,5.935444268405702e-13
159164.26954561207,9.929000021917123e-13,9.929000021917123e-13
159171.89893251387,1.1294720082133659e-12,1.1294720082133659e-12
159179.5283194157,8.000361396659337e-13,8.000361396659337e-13
159187.15770631752,9.563501570591292e-13,9.563501570591292e-13
159194.78709321932,9.253740955579313e-13,9.253740955579313e-13
159202.41648012114,5.536072265160774e-13,5.536072265160774e-13
159210.04586702294,4.752968445106991e-13,4.752968445106991e-13
159217.67525392477,7.30229937255237e-13,7.30229937255237e-13
159225.30464082657,8.636190696467772e-13,8.636190696467772e-13
159232.9340277284,4.477501749422163e-13,4.477501749422163e-13
159240.5634146302,4.359858537285839e-13,4.359858537285839e-13
159248.19280153202,8.818594427329061e-13,8.818594427329061e-13
159255.8221884338,1.2800501830434201e-12,1.2800501830434201e-12
159263.45157533564,9.501787674841598e-13,9.501787674841598e-13
159271.08096223744,6.558578717639025e-13,6.558578717639025e-13
159278.71034913926,8.432434200202817e-13,8.432434200202817e-13
159286.33973604106,5.949274331367823e-13,5.949274331367823e-13
159293.9691229429,6.238258367096061e-13,6.238258367096061e-13
159301.59850984468,1.0283947494767852e-12,1.0283947494767852e-12
159309.2278967465,7.511163783313468e-13,7.511163783313468e-13
159316.8572836483,5.865024491343138e-13,5.865024491343138e-13
159324.48667055013,8.511750994884458e-13,8.511750994884458e-13
159332.11605745193,1.0441643133267138e-12,1.0441643133267138e-12
159339.74544435376,9.908536915026346e-13,9.908536915026346e-13
159347.37483125558,1.0495521056782305e-12,1.0495521056782305e-12
159355.00421815738,7.204655443962175e-13,7.204655443962175e-13
159362.6336050592,4.743417536066031e-13,4.743417536066031e-13
159370.262991961,7.010652359915454e-13,7.010652359915454e-13
159377.89237886283,7.957240020742734e-13,7.957240020742734e-13
159385.52176576463,9.023856706192284e-13,9.023856706192284e-13
159393.15115266645,6.993134929447708e-13,6.993134929447708e-13
159400.78053956825,5.33655689060435e-13,5.33655689060435e-13
159408.40992647008,5.482415204704296e-13,5.482415204704296e-13
159416.03931337188,6.334116267796182e-13,6.334116267796182e-13
159423.6687002737,6.891726892232085e-13,6.891726892232085e-13
159431.2980871755,6.274953794471645e-13,6.274953794471645e-13
159438.92747407733,4.969707784901512e-13,4.969707784901512e-13
159446.55686097912,7.385729429821009e-13,7.385729429821009e-13
159454.18624788095,6.789857556304888e-13,6.789857556304888e-13
159461.81563478275,9.908778070137648e-13,9.908778070137648e-13
159469.44502168457,9.168648162078605e-13,9.168648162078605e-13
159477.07440858637,9.22237535792604e-13,9.22237535792604e-13
159484.7037954882,9.979403775969686e-13,9.979403775969686e-13
159492.33318239,7.471583975891975e-13,7.471583975891975e-13
159499.96256929182,9.674476675978712e-13,9.674476675978712e-13
159507.59195619362,1.2586029821062535e-12,1.2586029821062535e-12
159515.22134309544,1.1952021236438025e-12,1.1952021236438025e-12
159522.85072999727,9.026906630596412e-13,9.026906630596412e-13
159530.48011689907,8.52686140416201e-13,8.52686140416201e-13
159538.1095038009,9.67245539006059e-13,9.67245539006059e-13
159545.7388907027,6.328465145144636e-13,6.328465145144636e-13
159553.36827760452,8.490442595321158e-13,8.490442595321158e-13
159560.9976645063,7.774086405740097e-13,7.774086405740097e-13
159568.62705140814,5.607824335226554e-13,5.607824335226554e-13
159576.25643830994,7.280615847222543e-13,7.280615847222543e-13
159583.88582521176,9.25038290366411e-13,9.25038290366411e-13
159591.51521211356,9.11431279767963e-13,9.11431279767963e-13
159599.1445990154,5.490558821741119e-13,5.490558821741119e-13
159606.77398591719,4.563922148484846e-13,4.563922148484846e-13
159614.403372819,5.942720399319269e-13,5.942720399319269e-13
159622.0327597208,8.519106689863215e-13,8.519106689863215e-13
159629.66214662264,8.875712515357424e-13,8.875712515357424e-13
