time_s,relative_deviation
1724.838571999991,-0.00028584340670560266
1730.847094999991,-0.00028818963453529
1736.855617999991,-0.00018091918749284572
1742.864140999991,-0.0001547314758722844
1748.872663999991,-0.00012820669189735233
1754.8811869999909,-0.0001747302730893289
1760.8897099999908,-0.00020856525118696814
1766.8982329999908,-0.0002003360157389197
1772.9067559999908,-0.0002438973015829287
1778.9152789999907,-0.00024158623562316889
1784.9238019999907,-0.0002025937799418193
1790.9323249999907,-0.00016683737599456274
1796.9408479999906,-0.0002161090964852983
1802.9493709999906,-0.00030176149448274224
1808.9578939999906,-0.0002594799297268848
1814.9664169999905,-0.00020178475139653212
1820.9749399999905,-0.0002634468394110956
1826.9834629999905,-0.00022987097359223477
1832.9919859999904,-0.00020401767212392024
1839.0005089999904,-0.00018847727812974422
1845.0090319999904,-0.00020189040535105026
1851.0175549999904,-0.00017589718116634527
1857.0260779999903,-0.00016422717644204305
1863.0346009999903,-0.0001611886211851978
1869.0431239999903,-0.0001406645793045177
1875.0516469999902,-0.00020054690008646778
1881.0601699999902,-0.00029325783047953036
1887.0686929999902,-0.0003671870943157656
1893.0772159999901,-0.00035188180538007905
1899.08573899999,-0.00026177331310349726
1905.09426199999,-0.00019065167911032005
1911.10278499999,-0.00023599889524326487
1917.11130799999,-0.0002002767029322669
1923.11983099999,-0.00017047999685219844
1929.12835399999,-0.00018984039511976835
1935.13687699999,-0.00016467451248675796
1941.1453999999899,-0.00019092439623417763
1947.1539229999898,-0.0001640185238002447
1953.1624459999898,-0.00023206339353272205
1959.1709689999898,-0.00019976113349778622
1965.1794919999898,-0.00020018900664803488
1971.1880149999897,-0.00012696634383910435
1977.1965379999897,-0.00014575246693585668
1983.2050609999897,-0.00012196910896577221
1989.2135839999896,-0.0001778812930969563
1995.2221069999896,-0.0001072179679730474
2001.2306299999896,-0.00016435739284520703
2007.2391529999895,-0.00011113758678663604
2013.2476759999895,-0.00012024419822718048
2019.2561989999895,-0.00017198194976441344
2025.2647219999894,-0.00020076779758963962
2031.2732449999894,-0.00016428840179640142
2037.2817679999894,-0.0001927492873617817
2043.2902909999893,-0.00012552183991184515
2049.2988139999893,-0.00013366137187846892
2055.3073369999893,-0.00019297258259159478
2061.3158599999892,-0.0002394141088102246
2067.324382999989,-0.00016029704429749276
2073.332905999989,-0.0001534821592873246
2079.341428999989,-0.00013792271612350944
2085.349951999989,-0.00013777660112100924
2091.358474999989,-0.00013180234776540226
2097.366997999989,-0.00011711459114638505
2103.375520999989,-0.00015785911305845563
2109.384043999989,-0.00014669893881323062
2115.392566999989,-9.227573601290228e-05
2121.401089999989,-8.849709662141903e-05
2127.409612999989,-0.00014571582665158433
2133.418135999989,-0.00012367928019620531
2139.426658999989,-0.00013971851884523787
2145.435181999989,-0.0001903150476915842
2151.4437049999888,-0.0001590353017751173
2157.4522279999887,-0.00022174437497326707
2163.4607509999887,-0.0002043612443535595
2169.4692739999887,-0.00022774533940024384
2175.4777969999886,-0.00023586397075563056
2181.4863199999886,-0.0002006417098265272
2187.4948429999886,-0.00017639943302620573
2193.5033659999885,-0.00022858723506204978
2199.5118889999885,-0.00019735389649883743
2205.5204119999885,-0.0002075448822252061
2211.5289349999885,-0.00018001936037043343
2217.5374579999884,-0.00018669910431716458
2223.5459809999884,-0.0001719724231291012
2229.5545039999884,-0.00015291998230448537
2235.5630269999883,-0.0002524077723684012
2241.5715499999883,-0.00022302612748108981
2247.5800729999883,-0.0001956108611667372
2253.5885959999882,-0.0002141640150053003
2259.597118999988,-0.00019428353890254353
2265.605641999988,-0.0001399419034544296
2271.614164999988,-0.0001551622707025272
2277.622687999988,-0.00016982071198744477
2283.631210999988,-0.00016578192967511236
2289.639733999988,-0.0001498114768103019
2295.648256999988,-0.0001744549752473311
2301.656779999988,-0.0002341634787483927
2307.665302999988,-0.00018381294759328666
2313.673825999988,-0.00016757016383616043
2319.682348999988,-8.412998358086677e-05
2325.690871999988,-5.424222365801116e-05
2331.699394999988,4.327317680596826e-06
2337.707917999988,-0.00010644251332914107
2343.7164409999878,-7.989642722228374e-05
2349.7249639999877,-5.252325325744452e-05
2355.7334869999877,-6.300927061830793e-05
2361.7420099999877,-3.425180112104398e-05
2367.7505329999876,-0.00014100780691464045
2373.7590559999876,-0.00014230903445076976
2379.7675789999876,-0.0001396473553071428
2385.7761019999875,-0.00013871746662872013
2391.7846249999875,-0.00016320777916070588
2397.7931479999875,-7.911957576280393e-05
2403.8016709999874,-0.00011782670059183097
2409.8101939999874,-1.6662398358903777e-05
2415.8187169999874,-0.00015546359310952118
2421.8272399999873,-0.00013611687855271475
2427.8357629999873,-9.185294551352984e-05
2433.8442859999873,-6.530891723748786e-05
2439.8528089999872,-6.285174469679236e-05
2445.861331999987,-0.00011002948668454801
2451.869854999987,-0.00016561964009578417
2457.878377999987,-8.662488578625015e-05
2463.886900999987,-0.00016560014638075895
2469.895423999987,-0.00015586511451699315
2475.903946999987,-0.00015049528949974945
2481.912469999987,-0.000121477672713431
2487.920992999987,-0.00011838583659279147
2493.929515999987,-0.00010518519908611031
2499.938038999987,-0.00011649567408923407
2505.946561999987,-0.00013342505352250224
2511.955084999987,-0.00011088025706944254
2517.963607999987,-9.581243168161138e-05
2523.972130999987,-9.427552468353467e-05
2529.9806539999868,-0.00013903669160792166
2535.9891769999867,-0.00014433024798386965
2541.9976999999867,-0.0001263315056537201
2548.0062229999867,-0.00014245020021289424
2554.0147459999866,-8.103818287086685e-05
2560.0232689999866,-0.00014962178118931558
2566.0317919999866,-0.00020038372955773597
2572.0403149999865,-0.00023443247034437157
2578.0488379999865,-0.00020639692017690653
2584.0573609999865,-0.00010484049723820251
2590.0658839999865,-0.00019371657822809342
2596.0744069999864,-0.00014983808291797835
2602.0829299999864,-9.114024922050248e-05
2608.0914529999864,-0.00018474796115474943
2614.0999759999863,-0.0001037948774289218
2620.1084989999863,-0.00012136694025750372
2626.1170219999863,-0.00010523138130339693
2632.1255449999862,-0.0001223430670807572
2638.134067999986,-0.0001185208940461776
2644.142590999986,-0.00011233573134226939
2650.151113999986,-4.289587891039927e-05
2656.159636999986,1.9101100531425414e-05
2662.168159999986,-0.00012200839082760589
2668.176682999986,-0.00011570981559099705
2674.185205999986,-9.52707758261283e-05
2680.193728999986,-0.00018554302628196658
2686.202251999986,-0.00015839530378571894
2692.210774999986,-0.00013025034000798742
2698.219297999986,-0.00021540618035545978
2704.227820999986,-7.857124955953835e-05
2710.236343999986,-0.00010430129551316674
2716.244866999986,-0.0001126847248579428
2722.2533899999858,-0.00013350615466226786
2728.2619129999857,-0.00013402816075381644
2734.2704359999857,-7.785624077805173e-05
2740.2789589999857,-3.8595269521599665e-05
2746.2874819999856,-0.00013505678325274816
2752.2960049999856,-0.00018850671252061048
2758.3045279999856,-7.616792332809431e-05
2764.3130509999855,-0.00012955207329229157
2770.3215739999855,-0.00012664692196298348
2776.3300969999855,-9.643690194234442e-05
2782.3386199999854,-0.0001037491433458112
2788.3471429999854,-6.923262046180141e-05
2794.3556659999854,-0.00017380587980585235
2800.3641889999853,-0.0001012092037800781
2806.3727119999853,-0.0001110999093571796
2812.3812349999853,-0.00015285726040018685
2818.3897579999852,-0.00018515645482394653
2824.398280999985,-0.00012025478272506768
2830.406803999985,-0.00023658738605202015
2836.415326999985,-0.00013385437788755286
2842.423849999985,-0.0001696922977433282
2848.432372999985,-7.426500557471791e-05
2854.440895999985,-0.00018365863973009058
2860.449418999985,-0.00019453056945332414
2866.457941999985,-0.00019454055233409374
2872.466464999985,-0.00017914941713012455
2878.474987999985,-0.00020944703373570694
2884.483510999985,-0.00013106487069531125
2890.492033999985,-0.0001796673166807422
2896.500556999985,-0.0001650983807621548
2902.509079999985,-0.0001550193262845929
2908.517602999985,-0.0001943790381103557
2914.5261259999847,-9.283932180370269e-05
2920.5346489999847,-9.507208480342977e-05
2926.5431719999847,-9.505138946946705e-05
2932.5516949999846,-0.00016050082632162053
2938.5602179999846,-0.00014423694689237016
2944.5687409999846,-0.0001352961935727145
2950.5772639999846,-0.000156181865971623
2956.5857869999845,-0.00010000161909582512
2962.5943099999845,-0.00017511672839406857
2968.6028329999845,-0.00014099043216220507
2974.6113559999844,-0.0001424446758866087
2980.6198789999844,-5.982072737285472e-05
2986.6284019999844,-7.324685221306955e-05
2992.6369249999843,-6.445667858390941e-05
2998.6454479999843,-0.00014768349909739898
3004.6539709999843,-0.00012650664894843814
3010.6624939999842,-0.00017859559760151304
3016.671016999984,-0.00015961065866238448
3022.679539999984,-0.0001737408794405785
3028.688062999984,-0.00019178995610207215
3034.696585999984,-0.00017430753641781328
3040.705108999984,-0.00018216316626421962
3046.713631999984,-0.00011344238824900668
3052.722154999984,-6.556044275781984e-05
3058.730677999984,-6.220579490300818e-05
3064.739200999984,-0.0001120304714848435
3070.747723999984,-5.8619879584425303e-05
3076.756246999984,-0.00015612749107487666
3082.764769999984,-0.00015622391497346457
3088.773292999984,-0.00020935671983273696
3094.781815999984,-0.0001853317275063209
3100.7903389999838,-0.00016595828210343858
3106.7988619999837,-0.00014648621254832365
3112.8073849999837,-0.00021000329049502718
3118.8159079999837,-0.00014943515665965384
3124.8244309999836,-7.779571612352597e-05
3130.8329539999836,-0.00014772634582045836
3136.8414769999836,-7.097566237914867e-05
3142.8499999999835,-0.00011010586680377267
3148.8585229999835,-0.0001703274999514793
3154.8670459999835,-0.00011334689695598218
3160.8755689999834,-6.876619428593302e-05
3166.8840919999834,-2.892162500710248e-05
3172.8926149999834,2.1329100235099265e-05
3178.9011379999833,-0.00011317787041053189
3184.9096609999833,-8.819205077140402e-05
3190.9181839999833,-2.899086552514961e-05
3196.9267069999833,-9.01810957205411e-05
3202.935229999983,-0.00013110876194504314
3208.943752999983,-5.127764937380454e-05
3214.952275999983,-9.42091828073837e-05
3220.960798999983,-0.0001420101695961788
3226.969321999983,-0.00018466284804739513
3232.977844999983,-0.00014819296201482705
3238.986367999983,-0.00014561427216379735
3244.994890999983,-0.00019314436131743983
3251.003413999983,-0.00015249698538423977
3257.011936999983,-0.0001478903165110361
3263.020459999983,-0.00012805212249295998
3269.028982999983,-0.0001731550661633049
3275.037505999983,-6.645050821140349e-05
3281.046028999983,-7.375516469530801e-05
3287.054551999983,-7.421527628672494e-05
3293.0630749999827,7.923035708519427e-06
3299.0715979999827,-3.044832576472728e-05
3305.0801209999827,-1.9762225342327194e-05
3311.0886439999827,-8.842019869447317e-05
3317.0971669999826,-9.778685027599087e-05
3323.1056899999826,-1.1256228719751768e-05
3329.1142129999826,-5.0506753271709596e-05
3335.1227359999825,-0.0001370371786167609
3341.1312589999825,-9.738336859695096e-05
3347.1397819999825,-1.9777022654701395e-05
3353.1483049999824,-3.27273382989307e-05
3359.1568279999824,-9.660921994519637e-05
3365.1653509999824,-9.837925895126187e-05
3371.1738739999823,-5.007365468613854e-05
3377.1823969999823,-0.00013768620289687525
3383.1909199999823,-0.0001660010254558577
3389.1994429999822,-6.181458470681115e-05
3395.207965999982,-8.316450933485177e-05
3401.216488999982,-0.0001766138948978412
3407.225011999982,-6.731992109591712e-05
3413.233534999982,-0.00011071023437525789
3419.242057999982,-7.906957297673272e-05
3425.250580999982,-7.431602567166306e-05
3431.259103999982,-6.462880933371691e-05
3437.267626999982,-1.93190548530913e-05
3443.276149999982,-2.3410921687557264e-05
3449.284672999982,-3.3197071320592174e-05
3455.293195999982,-3.433526939846348e-05
3461.301718999982,-4.349820428686007e-05
3467.310241999982,-9.547700291518721e-05
3473.318764999982,-7.791747482803904e-05
3479.3272879999818,-0.0001017270500760643
3485.3358109999817,-0.00010769427086464287
3491.3443339999817,-0.00010400816052907042
3497.3528569999817,-1.891921314248524e-05
3503.3613799999816,-7.503776107526346e-05
3509.3699029999816,-0.00011255873243831938
3515.3784259999816,-0.00012560107999665297
3521.3869489999815,-2.7614155122041985e-05
3527.3954719999815,-2.407058004128131e-05
3533.4039949999815,-3.50418070261887e-05
3539.4125179999814,-8.784962402297543e-05
3545.4210409999814,-3.199262259196234e-05
3551.4295639999814,-7.767710718651514e-05
3557.4380869999814,-0.00011153024868573211
3563.4466099999813,-2.0109502639692733e-05
3569.4551329999813,-0.00011158755073805801
3575.4636559999813,-2.687403370522637e-05
3581.472178999981,-1.6357174755272098e-05
3587.480701999981,-0.0001232507853277367
3593.489224999981,-0.00015552508510093514
3599.497747999981,-0.00015501783963961608
3605.506270999981,-0.00012027004877750078
3611.514793999981,-0.00015699431215917848
3617.523316999981,-0.00020015570341325569
3623.531839999981,-4.861758513418423e-05
3629.540362999981,-0.00010376936727592827
3635.548885999981,-5.1687002688385235e-05
3641.557408999981,-8.107569711347502e-05
3647.565931999981,-6.380880814881991e-05
3653.574454999981,-2.802579878831664e-05
3659.582977999981,-0.00010218380258602891
3665.591500999981,-5.581665526252483e-05
3671.6000239999807,-3.76728487397819e-05
3677.6085469999807,-0.00013716042048725775
3683.6170699999807,-1.5377184457173872e-05
3689.6255929999807,2.2681192117997534e-05
3695.6341159999806,-5.075302797153432e-05
3701.6426389999806,-2.9548912659030702e-05
3707.6511619999806,-7.499477951862174e-05
3713.6596849999805,4.542784165252142e-05
3719.6682079999805,3.240365744685604e-05
3725.6767309999805,-2.0384522745737312e-05
3731.6852539999804,3.557398932346225e-05
3737.6937769999804,-9.918770850329569e-05
3743.7022999999804,-3.061791852592414e-05
3749.7108229999803,5.346272621041446e-05
3755.7193459999803,5.066058541190681e-06
3761.7278689999803,-3.063953324961145e-05
3767.7363919999802,-1.5994930621834697e-05
3773.74491499998,-9.064182537622283e-05
3779.75343799998,-0.00013906728752973807
3785.76196099998,-0.00011108905134524371
3791.77048399998,-7.901580207655959e-05
3797.77900699998,-0.00011759155327907565
3803.78752999998,-0.00015611389924015918
3809.79605299998,-0.0001669314311779863
3815.80457599998,-0.00012927088960731987
3821.81309899998,-0.00014289590287050715
3827.82162199998,-0.00016243759564217507
3833.83014499998,-8.382099680413607e-06
3839.83866799998,-4.022710231049153e-07
3845.84719099998,2.337656039085758e-05
3851.85571399998,-6.095445823540579e-05
3857.8642369999798,-6.483187166842509e-05
3863.8727599999797,-9.024199506467345e-05
3869.8812829999797,-0.00010462617894796751
3875.8898059999797,-0.0001211852796126995
3881.8983289999796,-4.518709008462014e-05
3887.9068519999796,-3.505570275775221e-05
3893.9153749999796,-8.703632313859668e-05
3899.9238979999795,-1.0714862617563442e-06
3905.9324209999795,-9.058115369695185e-05
3911.9409439999795,-0.000151505090885037
3917.9494669999794,-7.869460226743471e-05
3923.9579899999794,-0.00010971246962837564
3929.9665129999794,-0.00011547377102870468
3935.9750359999794,-0.00014091512808478424
3941.9835589999793,-6.239976460557708e-05
3947.9920819999793,-1.7923024919177864e-05
3954.0006049999793,-5.8048290777465395e-08
3960.0091279999792,3.827429161841766e-06
3966.017650999979,-3.131238346493059e-05
3972.026173999979,-2.4493495826469174e-05
3978.034696999979,-0.00011336069759345248
3984.043219999979,-0.00016310682262239245
3990.051742999979,-0.00012006131495558517
3996.060265999979,-0.00011346340722856956
4002.068788999979,-6.030116180841573e-05
4008.077311999979,-0.00011134483432433604
4014.085834999979,-0.00012310081535123817
4020.094357999979,-6.165330916355758e-05
4026.102880999979,-0.00018415740797357997
4032.111403999979,-6.198583270184037e-05
4038.119926999979,-2.5247796065325185e-05
4044.128449999979,-0.00014765043485324484
4050.1369729999788,-5.839801413221194e-05
4056.1454959999787,8.350759424765295e-07
4062.1540189999787,-0.000130112647782166
4068.1625419999787,-0.00013720368870149212
4074.1710649999786,-6.387630333912064e-05
4080.1795879999786,-0.00022579694157645093
4086.1881109999786,-0.0001945827416242845
4092.1966339999785,-0.00013078673841893077
4098.2051569999785,1.5207736408142936e-05
4104.213679999978,-0.00012335340005669863
4110.2222029999775,-0.000143061468152951
4116.230725999978,-3.5842046232014527e-06
4122.239248999978,-1.7999906368461546e-06
4128.247771999978,-0.0001023261995828785
4134.256294999977,-8.267135509233746e-05
4140.264817999978,-4.927097641143282e-05
4146.273340999978,-3.5642617371467705e-05
4152.281863999978,-0.00013425077905682115
4158.290386999977,-4.888929365078205e-05
4164.298909999978,-6.121930019217775e-05
4170.307432999978,2.3902888923817533e-05
4176.315955999978,1.4399299638036299e-05
4182.324478999977,2.451662647026535e-05
4188.333001999978,-1.3270601835666674e-05
4194.341524999978,-8.916202124578467e-05
4200.3500479999775,-6.813264300315555e-05
4206.358570999977,-5.6776257955418026e-05
4212.367093999977,-4.01741490586746e-05
4218.375616999978,-9.595454599437518e-05
4224.384139999977,-0.0001695904010504157
4230.392662999977,-0.00017779431383350893
4236.401185999977,-5.1523299067206195e-05
4242.409708999978,-8.797602609253517e-05
4248.418231999977,-5.976967105605257e-05
4254.426754999977,1.7659342614403206e-05
4260.435277999977,-0.00011996692762257802
