time_s,value
595.130807,835734998.0
601.137516,835821998.0
607.13643,835786331.0
613.135203,835817998.0
619.140673,835769998.0
625.153498,835879331.0
631.15856,835893998.0
637.181659,835743331.0
643.182254,835829331.0
649.188503,835782664.0
655.191279,835718331.0
661.1855,835811664.0
667.18272,835801664.0
673.182229,835766998.0
679.180495,835818331.0
685.187157,835784331.0
691.200223,835825331.0
697.198139,835848998.0
703.204669,835839664.0
709.221239,835876664.0
715.235821,835852331.0
721.23234,835868331.0
727.23342,835878331.0
733.247356,835852998.0
739.247363,835866998.0
745.246552,835868331.0
751.32937,835913664.0
757.339229,835887331.0
763.33806,835887331.0
769.338275,835843331.0
775.3462,835811664.0
781.369001,835813664.0
787.374398,835880331.0
793.370898,835826331.0
799.378147,835850331.0
805.373848,835768998.0
811.374766,835905331.0
817.38658,835829331.0
823.391683,835910331.0
829.404365,835925998.0
835.404123,835843331.0
841.405231,835845998.0
847.411695,835842664.0
853.416509,835941998.0
859.41651,835909998.0
865.417765,835843331.0
871.425228,835888664.0
877.432622,835874998.0
883.433315,835884331.0
889.440403,835834998.0
895.461264,835900998.0
901.449421,835918998.0
907.448935,835896998.0
913.448486,835809998.0
919.455061,835853331.0
925.472627,835874998.0
931.486354,835904331.0
937.496378,835954331.0
943.5535,835801664.0
949.559878,835909998.0
955.565359,835909998.0
961.575281,835945998.0
967.572959,835920998.0
973.572011,835834998.0
979.572145,835953998.0
985.575955,835826664.0
991.585395,835909664.0
997.58969,835825998.0
1003.596065,835927331.0
1009.591212,835837664.0
1015.588549,835870998.0
1021.591706,835764664.0
1027.589915,835816664.0
1033.596828,835834998.0
1039.603009,835893664.0
1045.605865,835838664.0
1051.601968,835857664.0
1057.604782,835776664.0
1063.610228,835816664.0
1069.632798,835812664.0
1075.634224,835801664.0
1081.634427,835856331.0
1087.643069,835882331.0
1093.655406,835820998.0
1099.665884,835767998.0
1105.675079,835884331.0
1111.687027,835807331.0
1117.686866,835846998.0
1123.704528,835871998.0
1129.715056,835882331.0
1135.777024,835854998.0
1141.787387,835902331.0
1147.794028,835902331.0
1153.79097,835853331.0
1159.794427,835857664.0
1165.799968,835947998.0
1171.814651,835921998.0
1177.823671,835801664.0
1183.824601,835871998.0
1189.830993,835897998.0
1195.83644,835931664.0
1201.83554,835867998.0
1207.836555,835840664.0
1213.836857,835768331.0
1219.839045,835861664.0
1225.839334,835879331.0
1231.836087,835890664.0
1237.848423,835827331.0
1243.850753,835853331.0
1249.851931,835814998.0
1255.856069,835818664.0
1261.853919,835759998.0
1267.851847,835834998.0
1273.85359,835845998.0
1279.859092,835861664.0
1285.853994,835862331.0
1291.856706,835800998.0
1297.852343,835781331.0
1303.852994,835825331.0
1309.855765,835826664.0
1315.85967,835844998.0
1321.851468,835851664.0
1327.859991,835836664.0
1333.854814,835836664.0
1339.851605,835914664.0
1345.857425,835893331.0
1351.851774,835895998.0
1357.851995,835859331.0
1363.855021,835904331.0
1369.851409,835921998.0
1375.854055,835966664.0
1381.855135,835907664.0
1387.854819,835946998.0
1393.852913,835862664.0
1399.857464,835809998.0
1405.855231,835896998.0
1411.855808,835966664.0
1417.856468,835857331.0
1423.850909,835909998.0
1429.852949,835922998.0
1435.853775,835949331.0
1441.851875,835918664.0
1447.852995,835834998.0
1453.851341,835918331.0
1459.853635,835818331.0
1465.853756,835851664.0
1471.852322,835900998.0
1477.860081,835843331.0
1483.85089,835776664.0
1489.859424,835796998.0
1495.85616,835846664.0
1501.851967,835896998.0
1507.855316,835859998.0
1513.856436,835839664.0
1519.856037,835839664.0
1525.86169,835915664.0
1531.860998,835847998.0
1537.860246,835834998.0
1543.858368,835818331.0
1549.856102,835928331.0
1555.854875,835843331.0
1561.855337,835870998.0
1567.85439,835914664.0
1573.857097,835809998.0
1579.852692,835840664.0
1585.851381,835801664.0
1591.851789,835801664.0
1597.85408,835861664.0
1603.851709,835847998.0
1609.864824,835864664.0
1615.874402,835834998.0
1621.869181,835879331.0
1627.867737,835780331.0
1633.868481,835849998.0
1639.867533,835759998.0
1645.872564,835817998.0
1651.873023,835854331.0
1657.875134,835836664.0
1663.884058,835816664.0
1669.88261,835842664.0
1675.888834,835843331.0
1681.882706,835768331.0
1687.883179,835889664.0
1693.883023,835807331.0
1699.885001,835827331.0
1705.886304,835827331.0
1711.89048,835845998.0
1717.904571,835805331.0
1723.901149,835772998.0
1729.906895,835751664.0
1735.92386,835854331.0
1741.923013,835873998.0
1747.922942,835907664.0
1753.937997,835868331.0
1759.930258,835831664.0
1765.936507,835847998.0
1771.931192,835805331.0
1777.936869,835801664.0
1783.933768,835832331.0
1789.930139,835874331.0
1795.936003,835843331.0
1801.931069,835751664.0
1807.930039,835779331.0
1813.936916,835851664.0
1819.938248,835783331.0
1825.947099,835812664.0
1831.95111,835834664.0
1837.952468,835854331.0
1843.946181,835835664.0
1849.950415,835859331.0
1855.950125,835871998.0
1861.94858,835868331.0
1867.95002,835898998.0
1873.947161,835855331.0
1879.948816,835777331.0
1886.015464,835701664.0
1892.034137,835701664.0
1898.039481,835775331.0
1904.045043,835858331.0
1910.05255,835806331.0
1916.064988,835834998.0
1922.079635,835870664.0
1928.098196,835844331.0
1934.111408,835876998.0
1940.118624,835841664.0
1946.119785,835884664.0
1952.12305,835808331.0
1958.119698,835844664.0
1964.132559,835827331.0
1970.138696,835907331.0
1976.136473,835879664.0
1982.140559,835919998.0
1988.156712,835844664.0
1994.158561,835931331.0
2000.167536,835861664.0
2006.167827,835915664.0
2012.171624,835915998.0
2018.174242,835871998.0
2024.18448,835832331.0
2030.185137,835879331.0
2036.183576,835834998.0
2042.188191,835903331.0
2048.190267,835905331.0
2054.190165,835859664.0
2060.188092,835793331.0
2066.192035,835873998.0
2072.203033,835877331.0
2078.244789,835893331.0
2084.249222,835893331.0
2090.25959,835893998.0
2096.268823,835918331.0
2102.28622,835876664.0
2108.296852,835876664.0
2114.317424,835928331.0
2120.325944,835945998.0
2126.327069,835882664.0
2132.323976,835905664.0
2138.325123,835903331.0
2144.327046,835840664.0
2150.326051,835888664.0
2156.323175,835818998.0
2162.334191,835841664.0
2168.340483,835820998.0
2174.340137,835806331.0
2180.339205,835833331.0
2186.352994,835872998.0
2192.367597,835810664.0
2198.373849,835846998.0
2204.372021,835829331.0
2210.382812,835859664.0
2216.390698,835851664.0
2222.407358,835856331.0
2228.41124,835901331.0
2234.423191,835793331.0
2240.446419,835815998.0
2246.448754,835848998.0
2252.451898,835828331.0
2258.458771,835834998.0
2264.447477,835893998.0
2270.513063,835881664.0
2276.529101,835866664.0
2282.526042,835866664.0
2288.527057,835884998.0
2294.531373,835876331.0
2300.552407,835803331.0
2306.570857,835855331.0
2312.57391,835853331.0
2318.574315,835936331.0
2324.570391,835946998.0
2330.577222,836034331.0
2336.591881,835915998.0
2342.603839,835935664.0
2348.607498,835968998.0
2354.623379,835945998.0
2360.641259,835999998.0
2366.641186,835890998.0
2372.652941,835889664.0
2378.654683,835889664.0
2384.656315,835901664.0
2390.67167,835853331.0
2396.690364,835955331.0
2402.702395,835885331.0
2408.715815,836020998.0
2414.723503,835876664.0
2420.739133,835887664.0
2426.753313,835927331.0
2432.747309,835952331.0
2438.749366,835961664.0
2444.755219,835931331.0
2450.757575,835851664.0
2456.765959,835951664.0
2462.766981,835868331.0
2468.783433,835878331.0
2474.792046,835878331.0
2482.55268,835909664.0
2488.561609,835909664.0
2494.560946,835921998.0
2500.561157,835909998.0
2506.569551,835895598.0
2512.588477,835918331.0
2518.593291,835929731.0
2524.607942,835929831.0
2530.602981,835888064.0
2536.604182,835887964.0
2542.610093,835904731.0
2548.603931,835887864.0
2554.607743,835946698.0
2560.613853,835876664.0
2566.618385,835837264.0
2572.624008,835809998.0
2578.626511,835838864.0
2584.635533,835929731.0
2590.636281,835837964.0
2596.636638,835888064.0
2602.637954,835936964.0
2608.63738,835845898.0
2614.651443,835929531.0
2620.655388,835904931.0
2626.650595,835922198.0
2632.652475,835904831.0
2638.653078,835909998.0
2644.656292,835915164.0
2650.671574,835978231.0
2656.671686,836028931.0
2662.68221,835895198.0
2668.679915,835913431.0
2674.695702,835930431.0
2680.70285,835846398.0
2686.703038,835878931.0
2692.718525,835901664.0
2698.72763,835821798.0
2704.740001,835954231.0
2710.757246,835918331.0
2716.760002,835914064.0
2722.77733,835895398.0
2728.774526,835896698.0
2734.780845,835947898.0
2740.773587,835978931.0
2746.775421,835888364.0
2752.775905,835847798.0
2758.775247,835953231.0
2764.776882,835895898.0
2770.785006,835903331.0
2776.805808,835930131.0
2782.810792,835921198.0
2788.829348,835953331.0
2794.853126,835855231.0
2800.853442,835930131.0
2806.868397,835914464.0
2812.875576,835877831.0
2818.890697,835851664.0
2824.892312,835913164.0
2830.901702,835801664.0
2836.90823,835905231.0
2842.926851,835863264.0
2848.94016,835954231.0
2854.940133,835846098.0
2860.951079,835845998.0
2866.953031,835845998.0
2872.951892,835859998.0
2878.956095,835831231.0
2884.961568,835904931.0
2890.967922,835854431.0
2896.974494,835871998.0
2902.975201,835879631.0
2908.981212,835843331.0
2914.977793,835938164.0
2920.980886,835928431.0
2926.98768,835929231.0
2932.994324,835870098.0
2938.997867,835889464.0
2945.001713,835895998.0
2951.013249,835876664.0
2957.023305,835928831.0
2963.029778,835857031.0
2969.026509,835893331.0
2975.034759,835889264.0
2981.049794,835963964.0
2987.067115,835946098.0
2993.075852,835955431.0
2999.076675,835879731.0
3005.077154,835904631.0
3011.081321,835855931.0
3017.095801,835876664.0
3023.109637,835862364.0
3029.124107,835847198.0
3035.140195,835864164.0
3041.142565,835855731.0
3047.148665,835918331.0
3053.162519,835956631.0
3059.171776,835956631.0
3065.168667,835911764.0
3071.171431,835963264.0
3077.190011,835871498.0
3083.191395,835878531.0
3089.205803,835830131.0
3095.215851,835855531.0
3101.219225,835870998.0
3107.237235,835887364.0
3113.252646,835828731.0
3119.266986,835888164.0
3125.28563,835948198.0
3131.299527,835879831.0
3137.314687,835955231.0
3143.325846,835913264.0
3149.326366,835862264.0
3155.345232,835918331.0
3161.344845,835953931.0
3167.357187,835987064.0
3173.365214,836029831.0
3179.373737,835904131.0
3185.369752,835937464.0
3191.37509,835988264.0
3197.371922,835928831.0
3203.370074,835896698.0
3209.373948,835971098.0
3215.386921,835926664.0
3221.393035,835887064.0
3227.409849,835851664.0
3233.418662,835887364.0
3239.428613,835886864.0
3245.532499,835843331.0
3251.56058,835884998.0
3257.561566,835884998.0
3263.562929,835903231.0
3269.567671,835859998.0
3275.571161,835962164.0
3281.578661,835945498.0
3287.590784,835946698.0
3293.592949,836021898.0
3299.602167,835979431.0
3305.605669,835993331.0
3311.601675,835929231.0
3317.61468,835926664.0
3323.620707,836006031.0
3329.619963,835962764.0
3335.627997,835887764.0
3341.634574,835930831.0
3347.633616,835997598.0
3353.636247,835979831.0
3359.642514,835923298.0
3365.6554,835926664.0
3371.658782,835970298.0
3377.67632,835886664.0
3383.691725,835868331.0
3389.703186,835965064.0
3395.726602,835936664.0
3401.73544,835853831.0
3407.760374,835961964.0
3413.772329,835911564.0
3419.783448,835945598.0
3425.7996,835946598.0
3431.82205,835955431.0
3437.828049,835996298.0
3443.953834,835988164.0
3449.981309,835979931.0
3455.977765,835979931.0
3461.977757,835971298.0
3467.977773,835923498.0
3473.98702,835945998.0
3479.992915,835920798.0
3485.995817,835918331.0
3492.004972,835922098.0
3498.021715,836001664.0
3504.035473,835938864.0
3510.043383,835911464.0
3516.060288,835902631.0
3522.064552,835996098.0
3528.061953,835987564.0
3534.059648,835978331.0
3540.0654,835929931.0
3546.078098,835988264.0
3552.093929,835938164.0
3558.102644,835912564.0
3564.110065,836001664.0
3570.118737,835904631.0
3576.12765,835996298.0
3582.123049,835994798.0
3588.135316,835894698.0
3594.138798,835876664.0
3600.155783,835879331.0
3606.171453,835911664.0
3612.198979,835872998.0
3618.201945,835837264.0
3624.225242,835984998.0
3630.232559,835913664.0
3636.244558,835972198.0
3642.369633,835936064.0
3648.369458,835958264.0
3654.377801,835989364.0
3660.389074,835912964.0
3666.422221,835969798.0
3672.439335,835978331.0
3678.438026,835880431.0
3684.446975,836014264.0
3690.454337,836029731.0
3696.455587,835956131.0
3702.469458,835988364.0
3708.490903,835939064.0
3714.503146,836064164.0
3720.520795,836031031.0
3726.539074,835984998.0
3732.545454,836047298.0
3738.569563,835905031.0
3744.58131,835996398.0
3750.587753,836063064.0
3756.592434,836004331.0
3762.592919,835979431.0
3768.592188,835997898.0
3774.589464,835922198.0
3780.586307,835887564.0
3786.594066,835920298.0
3792.588386,835946098.0
3798.591198,835904731.0
3804.593113,835873998.0
3810.587795,835868331.0
3816.59228,835905431.0
3822.586822,835886764.0
3828.587749,835870798.0
3834.590275,836020598.0
3840.593269,836006531.0
3846.612289,836031331.0
3852.623081,835946898.0
3858.625925,835955531.0
3864.638815,835929931.0
3870.640508,835919898.0
3876.638163,835905531.0
3882.636872,835980031.0
3888.64008,835979231.0
3894.638254,835929931.0
3900.64337,836018331.0
3906.651333,835921298.0
3912.655519,835876664.0
3918.654806,835951664.0
3924.652538,835912364.0
3930.6573,835912064.0
3936.667546,835888064.0
3942.667066,835965264.0
3948.676045,835997298.0
3954.666088,836009998.0
3960.67406,836012064.0
3966.69037,835978731.0
3972.70827,835989364.0
3978.700267,835904431.0
3984.698893,835868331.0
3990.69527,835913064.0
3996.696439,835913864.0
4002.703491,835963464.0
4008.700042,835909998.0
4014.704602,835905231.0
4020.7253,835963164.0
4026.822353,835840164.0
4032.820948,835972464.0
4038.836037,835989564.0
4044.838423,835871198.0
4050.841542,835971598.0
4056.838474,836014264.0
4062.844566,835884998.0
4068.856529,835895098.0
4074.854162,835962964.0
4080.857038,835801664.0
4086.874223,835851664.0
4092.893241,835905531.0
4098.912136,836036764.0
4104.918399,835888064.0
4110.927082,835889164.0
4116.939191,836021198.0
4122.95502,836005231.0
4128.977562,835911764.0
4134.980735,835943331.0
4140.97774,835970698.0
4146.984375,835979931.0
4153.005028,835884998.0
4159.016294,835979131.0
4165.011711,835954531.0
4171.011174,836038464.0
4177.014451,836018331.0
4183.012431,836030531.0
4189.012028,835993331.0
4195.010133,835926664.0
4201.023597,835954831.0
4207.026678,835961964.0
4213.025932,835976664.0
4219.031892,835922498.0
4225.043875,835859998.0
4231.060576,835859998.0
4237.067441,835978731.0
4243.077535,835929631.0
4249.079713,835962264.0
4255.094277,836031031.0
4261.088759,835893331.0
4267.090494,835903131.0
4273.091491,835938464.0
4279.090143,835929231.0
4285.087474,835877431.0
4291.097939,835903931.0
4297.104172,835906231.0
4303.111701,835919898.0
4309.124701,835986264.0
4315.139579,836030531.0
4321.150297,835995898.0
4327.16359,835851664.0
4333.178421,835884998.0
4339.184261,835901664.0
4345.190216,835945998.0
4351.209368,835981831.0
4357.224699,835920798.0
4363.236832,836005831.0
4369.254085,835886764.0
4375.260668,835954831.0
4381.261631,835980531.0
4387.258904,835888064.0
4393.262223,835976131.0
4399.280477,836014664.0
4405.294582,835868331.0
4411.293156,835989164.0
4417.294113,835921898.0
4423.290286,835921898.0
4429.293187,835922898.0
4435.298027,835964264.0
4441.290625,835979731.0
4447.3052,835970098.0
4453.305821,835851664.0
4459.314286,836022098.0
4465.313,835971898.0
4471.305011,836019798.0
4477.305908,835971398.0
4483.313059,835968331.0
4489.32161,835995698.0
4495.322972,835970498.0
4501.321636,835918331.0
4507.32528,835995098.0
4513.328156,835919598.0
4519.357723,836063064.0
4525.374085,835868331.0
4531.392771,835929731.0
4537.402456,835971998.0
4543.406877,835937564.0
4549.417093,835959998.0
4555.426273,835887264.0
4561.423921,836028731.0
4567.434788,835978131.0
4573.43514,835951664.0
4579.439532,835931131.0
4585.457603,835959998.0
4591.463459,835930331.0
4597.466062,836029931.0
4603.484183,835996698.0
4609.500857,835953331.0
4615.516754,835953331.0
4621.51236,836045798.0
4627.512492,836001664.0
4633.517062,836014764.0
4639.532601,835970398.0
4645.541558,836004231.0
4651.548416,836009998.0
4657.566951,835951664.0
4663.579494,836029831.0
4669.579944,836029831.0
4675.592259,835893331.0
4681.597513,836028231.0
4687.611721,836095498.0
4693.626672,835968331.0
4699.630351,836043331.0
4705.62593,835970798.0
4711.627675,835926664.0
4717.62354,835979231.0
4723.622771,835922498.0
4729.627598,835876664.0
4735.634426,835930431.0
4741.64079,835979031.0
4747.655424,835979431.0
4753.672149,836028331.0
4759.682491,836028331.0
4765.687797,836006531.0
4771.708957,836038164.0
4777.719328,835893331.0
4783.727334,835988864.0
4789.730706,836022498.0
4795.73041,835929831.0
4801.730168,835963464.0
4807.729275,835963464.0
4813.734068,835963464.0
4819.736302,836072298.0
4825.744115,835961964.0
4831.750708,835930231.0
4837.762107,835959998.0
4843.75877,836005531.0
4849.763463,836030631.0
4855.784913,836026664.0
4861.789719,835993331.0
4867.806914,835979231.0
4873.809451,836004331.0
4879.806043,835996698.0
4885.813244,836053631.0
4891.830598,835994898.0
4897.844552,835945798.0
4903.854214,835954431.0
4909.855688,835938064.0
4915.878812,835954331.0
4921.896026,835957731.0
4927.907043,836063764.0
4933.928393,835945798.0
4939.931189,835993331.0
4945.944268,835996798.0
4951.951771,835851664.0
4957.952189,836054931.0
4963.965382,836053431.0
4969.974936,835893331.0
4975.983511,835968331.0
4981.986239,835989064.0
4987.981134,835906531.0
4993.9802,836029031.0
4999.977466,836029031.0
5005.981248,835888564.0
5011.988744,835963264.0
5018.010913,835937464.0
5024.016759,835953731.0
5030.037781,835976664.0
5036.043309,836026664.0
5042.04625,836012964.0
5048.041455,835951664.0
5054.042355,835893331.0
5060.040062,835944698.0
5066.043004,836001664.0
5072.046663,835987264.0
5078.049109,835989264.0
5084.054855,835921198.0
5090.058788,835956031.0
5096.059841,835930831.0
5102.057217,835934998.0
5108.057394,836022998.0
5114.057673,835913364.0
5120.056212,835928731.0
5126.060238,835987464.0
5132.062479,835996798.0
5138.078895,835902931.0
5144.098347,835962564.0
5150.114831,835940564.0
5156.120723,835918331.0
5162.120882,835971698.0
5168.124199,836013464.0
5174.13988,835901664.0
5180.138609,835954731.0
5186.142838,835917031.0
5192.154847,835929431.0
5198.15802,836029631.0
5204.16132,835979231.0
5210.157103,835996298.0
5216.172449,836004031.0
5222.181512,835988064.0
5228.19009,835979831.0
5234.189697,835976664.0
5240.208449,836063764.0
5246.213088,835987664.0
5252.214763,835946798.0
5258.213416,835901664.0
5264.216376,836053131.0
5270.218677,836081431.0
5276.212971,836013164.0
5282.21073,836079231.0
5288.211011,835962264.0
5294.213008,836003531.0
5300.218683,836063164.0
5306.229869,835954731.0
5312.226816,835961964.0
5318.229042,836054931.0
5324.230492,836054531.0
5330.242642,836013164.0
5336.256049,835980831.0
5342.269044,836053831.0
5348.277339,835959998.0
5354.279637,835979331.0
5360.279772,836001664.0
5366.275691,836063964.0
5372.348679,835968331.0
5378.360189,836099864.0
5384.381219,836115364.0
5390.391745,836021798.0
5396.400205,836047298.0
5402.404797,835963664.0
5408.425723,836070998.0
5414.432141,836026664.0
5420.431038,836009998.0
5426.435019,835979831.0
5432.432514,836004131.0
5438.430515,836005331.0
5444.440463,836056431.0
5450.448089,836055231.0
5456.446793,836045998.0
5462.45848,836001664.0
5468.465325,836012464.0
5474.464247,836096298.0
5480.462969,835962864.0
5486.461552,836077631.0
5492.4626,836070598.0
5498.467806,835918331.0
5504.464402,835962464.0
5510.477743,835920798.0
5516.480185,835976664.0
5522.485398,835962964.0
5528.493515,836054131.0
5534.493406,836005131.0
5540.503089,835946298.0
5546.512094,836004931.0
5552.510263,835926664.0
5558.516688,836001664.0
5564.570331,835905331.0
5570.592421,835900431.0
5576.618242,835905931.0
5582.620289,835893331.0
5588.624378,836028231.0
5594.622239,835984998.0
5600.630587,835884998.0
5606.645249,835976664.0
5612.659902,835987564.0
5618.678344,835996198.0
5624.685458,835909998.0
5630.688787,836021198.0
5636.697844,836028031.0
5642.701705,835964264.0
5648.71057,835893331.0
5654.712342,836054431.0
5660.719212,835980431.0
5666.728524,835971898.0
5672.73321,835959998.0
5678.730223,836063864.0
5684.728423,835972298.0
5690.735314,836046198.0
5696.749356,835884998.0
5702.758285,835993331.0
5708.764488,835918331.0
5714.778554,835926664.0
5720.789332,836059998.0
5726.795301,836038264.0
5732.81251,836071698.0
5738.806306,835981531.0
5744.807078,835922898.0
5750.812208,835964164.0
5756.816913,836046898.0
5762.829401,836002731.0
5768.846141,836002731.0
5774.852405,835965564.0
5780.855329,836037364.0
5786.866889,836061464.0
5792.879424,836095598.0
5798.884894,835962164.0
5804.893465,835953931.0
5810.921688,835993331.0
5816.944198,836029431.0
5822.949919,835887564.0
5828.951286,836022298.0
5834.961583,836034998.0
5840.963298,835978931.0
5846.969938,835926664.0
5852.989598,836030531.0
5858.993728,835918331.0
5864.997219,835959998.0
5871.019026,835929231.0
5877.026614,836009998.0
5883.024404,836004031.0
5889.036685,835988764.0
5895.048722,836095198.0
5901.064224,836079831.0
5907.057898,836034998.0
5913.061133,836063064.0
5919.073659,836028531.0
5925.078539,836096198.0
5931.079511,835987964.0
5937.096612,836045598.0
5943.105993,836094798.0
5949.109927,835979031.0
5955.211868,836071898.0
5961.214059,835985031.0
5967.216499,836006031.0
5973.215389,835979631.0
5979.212976,835934998.0
5985.214259,836048398.0
5991.216151,836009998.0
5997.216932,836072598.0
6003.216803,836087164.0
6009.232994,836136964.0
6015.248578,836112364.0
6021.261459,836039564.0
6027.263032,836029631.0
6033.26057,836079831.0
6039.27111,836019898.0
6045.276887,836053531.0
6051.277779,835943331.0
6057.280858,836063564.0
6063.293482,836070898.0
6069.290557,836081231.0
6075.294514,836034998.0
6082.929609,836034998.0
6088.933564,836034998.0
6094.932067,836064664.0
6100.931336,836037264.0
6106.954287,836026664.0
6112.965684,836011964.0
6118.969828,836062464.0
6124.992124,836097298.0
6131.014058,836003831.0
6137.025273,835993331.0
6143.033817,835953031.0
6149.047672,836071498.0
6155.065627,835981731.0
6161.077377,836079831.0
6167.090859,836104231.0
6173.093657,835987164.0
6179.091181,836019598.0
6185.103036,836037364.0
6191.102809,836078331.0
6197.104999,835943331.0
6203.116771,836046498.0
6209.129539,836004431.0
6215.140602,836080931.0
6221.156565,836005531.0
6227.169503,836004431.0
6233.166127,835978231.0
6239.166274,835938064.0
6245.181593,835995798.0
6251.181717,836037664.0
6257.182065,835987264.0
6263.193623,835996698.0
6269.255235,836003631.0
6275.275241,836095898.0
6281.283331,836095898.0
6287.295485,836080731.0
6293.295006,836054531.0
6299.300585,836028031.0
6305.310314,835973398.0
6311.325664,836086064.0
6317.326196,836055731.0
6323.344899,836113564.0
6329.361452,835979131.0
6335.375551,836036364.0
6341.384376,836039364.0
6347.391168,835987864.0
6353.398701,835984998.0
6359.406015,836005231.0
6365.421251,835968331.0
6371.414707,835943331.0
6377.423189,836063464.0
6383.420515,836063164.0
6389.414265,835993331.0
6395.429121,836052931.0
6401.431586,836029631.0
6407.440772,836008131.0
6413.430924,835970598.0
6419.434622,835988164.0
6425.437316,836070098.0
6431.449987,836045398.0
6437.461056,835978531.0
6443.470777,835979731.0
6449.468458,836104631.0
6455.473949,836031031.0
6461.481294,835979131.0
6467.481869,835976664.0
6473.481038,835976664.0
6479.48192,835993331.0
6485.482838,836015164.0
6491.479673,835972398.0
6497.502378,835988064.0
6503.511545,836030031.0
6509.51173,835952231.0
6515.524583,836095698.0
6521.532975,835909998.0
6527.548461,836004931.0
6533.571427,835976664.0
6539.57717,836018331.0
6545.592597,835951664.0
6551.61163,836047598.0
6557.632791,836046098.0
6563.643465,836003331.0
6569.653986,836037364.0
6575.649674,836030531.0
6581.654239,836054931.0
6587.660739,836045898.0
6593.667736,836054931.0
6599.668677,836072298.0
6605.667093,836088364.0
6611.665322,836038364.0
6617.674389,835996998.0
6623.691738,836018331.0
6629.698642,835962464.0
6635.705547,836011964.0
6641.715602,835934998.0
6647.720659,836022098.0
6653.735551,835970798.0
6659.73362,835926664.0
6665.73589,835926664.0
6671.750336,836006131.0
6677.761109,835985964.0
6683.783841,835993398.0
6689.799385,835954931.0
6695.812671,835959998.0
6701.834412,836018331.0
6707.842197,836028531.0
6713.844795,836046498.0
6719.848849,836029831.0
6725.861734,835996898.0
6731.875636,836045698.0
6737.895765,835987964.0
6743.905393,836063264.0
6749.909312,835980431.0
6755.925662,836095398.0
6761.935644,836136764.0
6767.949963,835995898.0
6773.955207,835959998.0
6779.967737,836081531.0
6785.965702,836065264.0
6791.976473,836063664.0
6797.979774,835996198.0
6803.993821,835986464.0
6809.997059,836029831.0
6816.000242,836001664.0
6821.993498,836038764.0
6827.994496,835970698.0
6834.00328,835968798.0
6840.015172,836013764.0
6846.026166,836019898.0
6852.126358,836054531.0
6858.145452,836062064.0
6864.152984,836062064.0
6870.154388,835996798.0
6876.149295,835990864.0
6882.157767,836078831.0
6888.171053,836002931.0
6894.177899,836076664.0
6900.18582,836144298.0
6906.199766,836107431.0
6912.197803,836044498.0
6918.198121,835995498.0
6924.199837,836129831.0
6930.199539,836022598.0
6936.210314,836079031.0
6942.229015,836043331.0
6948.232836,835979831.0
6954.25907,835986864.0
6960.262087,835986464.0
6966.260891,835987864.0
6972.262341,835980431.0
6978.263738,836104531.0
6984.283627,836147598.0
6990.275714,836078731.0
6996.27849,835968331.0
7002.277707,836103831.0
7008.29721,835979231.0
7014.306909,835943331.0
7020.309301,836094698.0
7026.308708,836007131.0
7032.309268,835986464.0
7038.320014,836054731.0
7044.336559,836044698.0
7050.345228,836014331.0
7056.360328,836029931.0
7062.372504,836105331.0
7068.38763,836103631.0
7074.389756,835997098.0
7080.410002,836030531.0
7086.426693,836019098.0
7092.445459,836079631.0
7098.448292,836009998.0
7104.448072,835978431.0
7110.450396,836046198.0
7116.475674,836003831.0
7122.479905,836037064.0
7128.480705,836095498.0
7134.487316,835996198.0
7140.49968,836063764.0
7146.510025,835997198.0
7152.509701,836037564.0
7158.509463,836071398.0
7164.518133,836018331.0
7170.533267,836146098.0
7176.545073,836161664.0
7182.5808,836013464.0
7188.591374,836096798.0
7194.59218,836138864.0
7200.591903,836051664.0
7206.605906,836036264.0
7212.606648,836052431.0
7218.611705,836071698.0
7224.618249,836139364.0
7230.621107,836093798.0
7236.627217,836103231.0
7242.699716,836080731.0
7248.700821,836080731.0
7254.696336,836143331.0
7260.700904,836101664.0
7266.70463,836112564.0
7272.717523,836095198.0
7278.716783,836139464.0
7284.712031,836101664.0
7290.730056,836037364.0
7296.728995,836112864.0
7302.728194,836079031.0
7308.729664,836070898.0
7314.731554,836009998.0
7320.733625,836130131.0
7326.763371,836037164.0
7332.763475,836154431.0
7338.767655,836078031.0
7344.77774,836068331.0
7350.77431,836078431.0
7356.7808,836148898.0
7362.795659,836122398.0
7368.806038,836073398.0
7374.812623,836113964.0
7380.828598,835993331.0
7386.840119,836171498.0
7392.836863,836071998.0
7398.845649,836097898.0
7404.85323,836113864.0
7410.861499,836101664.0
7416.867802,836112364.0
7422.87121,836131031.0
7428.883337,836180631.0
7434.977653,836103731.0
7440.979308,836143331.0
7446.979834,836143331.0
7452.981789,836229431.0
7458.990577,836088864.0
7465.001656,836143331.0
7471.016235,836147098.0
7477.02549,836059998.0
7483.031451,836009998.0
7489.025896,836170698.0
7495.02947,836053031.0
7501.047929,836113064.0
7507.061729,836103831.0
7513.077747,836113164.0
7519.091377,836046198.0
7525.093985,836038764.0
7531.118614,836154431.0
7537.121003,836055131.0
7543.121207,836046398.0
7549.122337,836188764.0
7555.12193,836063464.0
7561.123016,836118331.0
7567.141976,836137964.0
7573.161257,835993331.0
7579.163941,836129231.0
7585.177243,836121798.0
7591.180914,836111464.0
7597.184201,836029131.0
7603.185243,836064764.0
7609.202223,836130831.0
7615.200934,836130131.0
7621.21297,836054631.0
7627.222095,836036964.0
