time_s,value
1352.310145999993,835893196.915486
1358.318668999993,835862829.2906953
1364.327191999993,835905722.1449788
1370.335714999993,835925601.7460473
1376.3442379999929,835961844.7346345
1382.3527609999928,835910926.4420025
1388.3612839999928,835939877.0346885
1394.3698069999928,835858130.3155657
1400.3783299999927,835817553.3688563
1406.3868529999927,835903170.0694946
1412.3953759999927,835956832.983388
1418.4038989999926,835862140.7142798
1424.4124219999926,835911214.1979927
1430.4209449999926,835925490.4966443
1436.4294679999925,835946387.6050532
1442.4379909999925,835910492.5284655
1448.4465139999925,835843243.559497
1454.4550369999924,835908273.245415
1460.4635599999924,835821719.3700054
1466.4720829999924,835856749.3060911
1472.4806059999923,835894967.2565185
1478.4891289999923,835836330.8197212
1484.4976519999923,835778852.763267
1490.5061749999923,835802354.503132
1496.5146979999922,835852192.3386693
1502.5232209999922,835892860.9095194
1508.5317439999922,835857706.0133455
1514.5402669999921,835839664.0
1520.548789999992,835848430.6117239
1526.557312999992,835907818.0907855
1532.565835999992,835846470.6595733
1538.574358999992,835833013.6920165
1544.582881999992,835831618.7750162
1550.591404999992,835917912.0768303
1556.599927999992,835846766.2990404
1562.6084509999919,835876479.7778612
1568.6169739999918,835901367.2295691
1574.6254969999918,835813928.1778055
1580.6340199999918,835835584.2580764
1586.6425429999917,835801664.0
1592.6510659999917,835809653.7192588
1598.6595889999917,835859828.5937096
1604.6681119999917,835850260.7494066
1610.6766349999916,835860656.5330654
1616.6851579999916,835840993.7582669
1622.6936809999916,835865723.4751225
1628.7022039999915,835790018.9341109
1634.7107269999915,835837362.3135617
1640.7192499999915,835768224.3665249
1646.7277729999914,835823176.3219578
1652.7362959999914,835851789.9866648
1658.7448189999914,835833769.3553016
1664.7533419999913,835820431.8066306
1670.7618649999913,835842761.6425596
1676.7703879999913,835832300.3089877
1682.7789109999912,835786452.7782772
1688.7874339999912,835877255.3395557
1694.7959569999912,835810373.1104509
1700.8044799999911,835827331.0
1706.813002999991,835830212.1097864
1712.821525999991,835839702.3108125
1718.830048999991,835800340.9072882
1724.838571999991,835769668.0252922
1730.847094999991,835767706.5585655
1736.855617999991,835857385.5786357
1742.864140999991,835879278.7316966
1748.872663999991,835901453.6801566
1754.8811869999909,835862559.5645219
1760.8897099999908,835834273.2306476
1766.8982329999908,835841152.9425464
1772.9067559999908,835804735.3314037
1778.9152789999907,835806667.4025035
1784.9238019999907,835839265.4321756
1790.9323249999907,835869158.0946529
1796.9408479999906,835827966.5108327
1802.9493709999906,835756360.3664485
1808.9578939999906,835791708.1197103
1814.9664169999905,835839941.7870259
1820.9749399999905,835788391.7489578
1826.9834629999905,835816461.4627295
1832.9919859999904,835838075.0460153
1839.0005089999904,835851066.9495947
1845.0090319999904,835839853.4594076
1851.0175549999904,835861584.0192926
1857.0260779999903,835871340.2440194
1863.0346009999903,835873880.5024538
1869.0431239999903,835891038.7787031
1875.0516469999902,835840976.6414107
1881.0601699999902,835763469.5029893
1887.0686929999902,835701664.0
1893.0772159999901,835714459.3537203
1899.08573899999,835789790.8314028
1905.09426199999,835849249.1315978
1911.10278499999,835811338.467311
1917.11130799999,835841202.5285649
1923.11983099999,835866112.8321598
1929.12835399999,835849927.3720198
1935.13687699999,835870966.267223
1941.1453999999899,835849021.1377271
1947.1539229999898,835871514.6794298
1953.1624459999898,835814628.5807264
1959.1709689999898,835841633.5490644
1965.1794919999898,835841275.8434159
1971.1880149999897,835902490.6218444
1977.1965379999897,835886785.2607064
1983.2050609999897,835906668.3533525
1989.2135839999896,835859925.2845846
1995.2221069999896,835919000.4346071
2001.2306299999896,835871231.3819818
2007.2391529999895,835915723.5994308
2013.2476759999895,835908110.3936256
