Parameter,atoms_UP_Fit,atoms_UP_Fit_Std,atoms_DW_Fit,atoms_DW_Fit_Std,atoms_UP_Raw,atoms_UP_Raw_Std,atoms_DW_Raw,atoms_DW_Raw_Std,amp_UP_Fit,amp_UP_Fit_Std,amp_DW_Fit,amp_DW_Fit_Std,amp_UP_Raw,amp_UP_Raw_Std,amp_DW_Raw,amp_DW_Raw_Std,sigma_UP_Fit,sigma_UP_Fit_Std,sigma_DW_Fit,sigma_DW_Fit_Std,sigma_UP_Raw,sigma_UP_Raw_Std,sigma_DW_Raw,sigma_DW_Raw_Std,temp_UP_Fit,temp_UP_Fit_Std,temp_DW_Fit,temp_DW_Fit_Std,temp_UP_Raw,temp_UP_Raw_Std,temp_DW_Raw,temp_DW_Raw_Std,arrival_UP_Fit,arrival_UP_Fit_Std,arrival_DW_Fit,arrival_DW_Fit_Std,arrival_UP_Raw,arrival_UP_Raw_Std,arrival_DW_Raw,arrival_DW_Raw_Std,prob_UP_Fit,prob_UP_Fit_Std,prob_DW_Fit,prob_DW_Fit_Std,prob_UP_Raw,prob_UP_Raw_Std,prob_DW_Raw,prob_DW_Raw_Std
262,1098.4434,4916.0371,608230.3051,33176.7313,-9006.1022,7563.8085,623206.1189,32827.4798,0.0003,0.0001,0.0072,0.0004,0.0004,0.0001,0.0076,0.0003,3.4083,0.3564,4.5172,0.0182,5.4067,1.1423,4.2146,0.0952,2.4863,0.5017,4.3639,0.0343,6.4130,2.6121,3.7994,0.1678,0.8010,0.0004,0.8038,0.0001,0.8009,0.0013,0.8037,0.0001,0.1612,0.8070,99.8388,0.8070,-1.5161,1.2957,101.5161,1.2957
264,781.7458,5242.6906,637989.2806,36323.9437,-11180.4981,5837.3875,653916.3632,36451.7272,0.0004,0.0001,0.0075,0.0004,0.0004,0.0000,0.0079,0.0004,2.2575,2.7512,4.5504,0.0179,6.3007,1.0052,4.4275,0.3498,2.3659,0.5587,4.4284,0.0364,8.5775,2.6128,4.2113,0.6685,0.8010,0.0002,0.8038,0.0001,0.8004,0.0007,0.8036,0.0002,0.1095,0.8409,99.8905,0.8409,-1.7477,0.9439,101.7477,0.9439
266,1868.7388,5147.9097,633441.9024,57425.0030,-10382.8713,9493.3326,647505.9984,59020.0797,0.0004,0.0001,0.0075,0.0006,0.0004,0.0001,0.0079,0.0007,3.4515,0.4774,4.5641,0.0381,5.9601,0.8514,4.1721,0.2427,2.5657,0.7281,4.4559,0.0743,7.6471,2.3232,3.7341,0.4282,0.8009,0.0003,0.8038,0.0000,0.8006,0.0004,0.8039,0.0002,0.2632,0.8145,99.7368,0.8145,-1.7248,1.6410,101.7248,1.6410
268,-1994.6526,5804.5109,582920.5110,36497.8614,-11286.4456,5640.7765,597443.9804,36822.0574,0.0003,0.0001,0.0069,0.0004,0.0004,0.0000,0.0073,0.0004,3.1105,0.4749,4.5291,0.0572,5.0235,1.1620,4.1721,0.1904,2.0896,0.6555,4.3881,0.1105,5.5851,2.2896,3.7302,0.3420,0.8008,0.0003,0.8038,0.0002,0.8013,0.0008,0.8039,0.0004,-0.3942,1.0006,100.3942,1.0006,-1.9516,0.9627,101.9516,0.9627
270,9883.8668,9506.3615,638236.4001,49659.9364,1027.1394,15753.5890,653059.9040,50935.5369,0.0004,0.0001,0.0075,0.0005,0.0005,0.0001,0.0079,0.0006,3.7991,0.8437,4.5614,0.0536,6.1730,1.0428,4.2146,0.2332,3.1821,1.3189,4.4498,0.1053,8.2338,2.7030,3.8070,0.4096,0.8009,0.0003,0.8037,0.0001,0.7998,0.0010,0.8037,0.0002,1.4898,1.4532,98.5102,1.4532,0.0531,2.4757,99.9469,2.4757
272,4421.4030,11159.2306,614893.0715,35885.6132,-3523.7950,9683.5972,629133.0758,38363.7253,0.0004,0.0001,0.0072,0.0004,0.0004,0.0001,0.0076,0.0004,2.3696,2.8766,4.5662,0.0460,6.0027,0.7435,4.4275,0.2332,2.5940,0.6129,4.4601,0.0902,7.7177,1.9831,4.1992,0.4447,0.8008,0.0003,0.8038,0.0001,0.8003,0.0013,0.8036,0.0001,0.6307,1.7301,99.3693,1.7301,-0.6224,1.4680,100.6224,1.4680
274,3505.6117,5979.4155,624374.9866,25781.0375,-7563.8690,9885.4072,636317.0109,26065.9848,0.0004,0.0001,0.0073,0.0003,0.0004,0.0001,0.0077,0.0004,3.5037,0.4733,4.5843,0.0359,4.7361,1.2697,4.5233,0.2038,2.6389,0.6783,4.4951,0.0707,5.0124,2.8306,4.3780,0.3889,0.8009,0.0002,0.8038,0.0000,0.8013,0.0012,0.8034,0.0001,0.5518,0.9729,99.4482,0.9729,-1.2225,1.6395,101.2225,1.6395
276,2973.8234,10384.7948,622034.7928,34435.5619,-8357.3498,13726.0923,634136.7776,35882.7085,0.0004,0.0001,0.0073,0.0003,0.0004,0.0001,0.0077,0.0003,1.0026,3.5920,4.5685,0.0568,6.2581,1.0707,4.1721,0.2427,2.4007,1.1259,4.4648,0.1114,8.4672,2.7753,3.7340,0.4264,0.8007,0.0003,0.8038,0.0001,0.7997,0.0005,0.8039,0.0004,0.4345,1.6217,99.5655,1.6217,-1.4024,2.1842,101.4024,2.1842
278,2503.0334,6568.6302,612606.9111,61452.8014,-7435.8229,8276.2625,626279.1810,63546.3569,0.0004,0.0001,0.0072,0.0007,0.0004,0.0001,0.0076,0.0008,2.1961,2.6917,4.5618,0.0551,5.3641,1.3070,4.3424,0.1166,2.2512,0.6094,4.4505,0.1071,6.3832,3.0338,4.0332,0.2162,0.8007,0.0005,0.8037,0.0001,0.8007,0.0009,0.8036,0.0002,0.3518,1.0467,99.6482,1.0467,-1.2911,1.4187,101.2911,1.4187
280,5169.2160,11799.1778,660814.0696,48320.1051,-5145.1811,14910.9279,675643.2238,51793.3156,0.0004,0.0001,0.0078,0.0005,0.0005,0.0001,0.0082,0.0006,3.5817,0.7733,4.5784,0.0282,5.1512,1.5305,4.3424,0.3228,2.8211,1.2314,4.4839,0.0549,6.0067,3.2422,4.0509,0.5830,0.8007,0.0002,0.8038,0.0001,0.8006,0.0017,0.8038,0.0002,0.7377,1.8099,99.2623,1.8099,-0.8238,2.2987,100.8238,2.2987
282,3543.1212,5581.3203,640946.6990,33339.1146,-4952.5468,11490.0634,652383.3870,34372.4770,0.0004,0.0000,0.0075,0.0004,0.0005,0.0001,0.0079,0.0004,2.3419,3.0318,4.5842,0.0371,5.6195,1.3344,4.3424,0.2427,2.7204,0.7152,4.4941,0.0717,6.9787,3.3967,4.0408,0.4510,0.8006,0.0002,0.8037,0.0001,0.8001,0.0008,0.8036,0.0003,0.5527,0.8948,99.4473,0.8948,-0.7950,1.8399,100.7950,1.8399
284,1734.4075,2695.4302,622647.3361,49364.1713,-12387.9523,4756.0252,634604.0198,49189.9255,0.0004,0.0000,0.0073,0.0006,0.0004,0.0000,0.0076,0.0006,3.2321,0.2490,4.5743,0.0331,6.0027,1.8520,4.3424,0.2427,2.2243,0.3480,4.4755,0.0644,8.1884,4.5305,4.0426,0.4520,0.8006,0.0003,0.8038,0.0001,0.7998,0.0011,0.8038,0.0002,0.2667,0.4475,99.7333,0.4475,-2.0082,0.8249,102.0082,0.8249
286,8409.1493,14796.8824,627577.6838,49614.9892,-3139.9727,23338.1526,642027.1103,51437.2077,0.0004,0.0001,0.0074,0.0005,0.0005,0.0002,0.0077,0.0005,3.6249,0.8388,4.5839,0.0700,6.3007,2.3152,4.3424,0.2427,2.9049,1.3434,4.4952,0.1363,9.2755,6.4264,4.0418,0.4493,0.8008,0.0003,0.8038,0.0002,0.7997,0.0015,0.8037,0.0004,1.2295,2.2199,98.7705,2.2199,-0.6813,3.5714,100.6813,3.5714
288,4978.4863,9104.8828,646424.4298,52772.6647,-3731.2474,10556.3147,661089.1317,51131.2069,0.0004,0.0001,0.0076,0.0006,0.0005,0.0001,0.0079,0.0005,2.4199,2.9571,4.5964,0.0587,6.4710,1.7201,4.2998,0.2332,2.7240,0.6096,4.5201,0.1154,9.3371,4.3238,3.9643,0.4360,0.8007,0.0001,0.8039,0.0001,0.7994,0.0007,0.8039,0.0002,0.7646,1.3998,99.2354,1.3998,-0.5748,1.6078,100.5748,1.6078
290,9866.8276,8987.2601,614403.7158,20316.8345,4017.9355,11713.4045,627639.5927,20039.8778,0.0004,0.0001,0.0072,0.0002,0.0005,0.0001,0.0075,0.0003,3.7132,0.5641,4.5888,0.0418,5.5344,0.7526,4.2572,0.1505,2.9752,0.9691,4.5039,0.0816,6.5603,1.7346,3.8804,0.2713,0.8005,0.0002,0.8038,0.0001,0.7996,0.0014,0.8038,0.0003,1.5468,1.4019,98.4532,1.4019,0.5951,1.8402,99.4049,1.8402
292,8224.7936,5505.7826,595247.6104,23921.7158,-2191.8619,6609.4372,607513.4331,23516.1493,0.0004,0.0001,0.0070,0.0003,0.0005,0.0001,0.0073,0.0003,3.4633,0.2562,4.5871,0.0634,5.5769,1.1502,4.2998,0.1781,2.5503,0.3722,4.5000,0.1237,6.7922,2.6787,3.9582,0.3235,0.8003,0.0002,0.8037,0.0001,0.7996,0.0008,0.8037,0.0002,1.3739,0.9395,98.6261,0.9395,-0.3558,1.0853,100.3558,1.0853
294,9513.5726,6995.5095,632422.3998,16859.9916,-1415.9818,13087.5548,644597.8808,17680.7236,0.0005,0.0000,0.0074,0.0002,0.0005,0.0001,0.0077,0.0002,3.4463,0.6012,4.5834,0.0401,5.6621,0.8326,4.5978,0.2427,2.5780,0.9190,4.4947,0.0791,6.8957,2.1079,4.5289,0.4704,0.8006,0.0003,0.8039,0.0001,0.8000,0.0006,0.8036,0.0003,1.4635,1.0611,98.5365,1.0611,-0.2791,2.0588,100.2791,2.0588
296,2426.2262,5569.1062,583591.1736,43560.3971,-8724.6828,6183.4069,595085.9013,42802.7275,0.0004,0.0001,0.0069,0.0005,0.0004,0.0001,0.0073,0.0006,1.9916,2.4592,4.5472,0.0460,6.3858,1.2683,4.2572,0.1505,1.8641,0.4615,4.4223,0.0890,8.8706,3.7184,3.8794,0.2731,0.8004,0.0001,0.8038,0.0001,0.7992,0.0006,0.8037,0.0001,0.3893,0.9206,99.6107,0.9206,-1.5559,1.1497,101.5559,1.1497
298,7048.9221,13594.1194,615671.8709,52954.5329,-6122.5654,18597.8004,626910.2778,55247.9512,0.0004,0.0001,0.0072,0.0006,0.0005,0.0001,0.0075,0.0007,3.2794,0.8320,4.5961,0.0514,5.1512,0.5300,4.5552,0.1166,2.3938,1.3428,4.5180,0.1000,5.6611,1.1342,4.4375,0.2272,0.8002,0.0003,0.8038,0.0001,0.8000,0.0008,0.8036,0.0001,1.0256,2.0116,98.9744,2.0116,-1.1492,2.8659,101.1492,2.8659
300,11447.2694,12807.0682,661956.1183,58103.0097,2430.3241,17330.1763,674680.8538,59729.3291,0.0005,0.0001,0.0076,0.0005,0.0006,0.0001,0.0080,0.0006,3.3909,0.6496,4.6671,0.0802,5.4918,0.8828,4.5552,0.1904,2.5032,0.9430,4.6597,0.1598,6.4891,2.0096,4.4412,0.3627,0.8000,0.0001,0.8038,0.0001,0.7990,0.0008,0.8036,0.0002,1.5650,1.6872,98.4350,1.6872,0.1505,2.5143,99.8495,2.5143
302,7395.2345,4317.4248,607913.2902,28382.4936,-5520.6688,9660.9708,621707.7194,28128.5462,0.0004,0.0001,0.0071,0.0003,0.0005,0.0000,0.0075,0.0003,3.4390,0.4716,4.5780,0.0472,6.7690,0.7879,4.2998,0.1781,2.5418,0.7347,4.4830,0.0921,9.7748,2.2363,3.9588,0.3234,0.8003,0.0002,0.8038,0.0002,0.7993,0.0005,0.8037,0.0003,1.2001,0.7088,98.7999,0.7088,-0.8957,1.6128,100.8957,1.6128
304,2112.8904,6268.7532,619187.1078,40696.3324,-10988.6387,9160.3318,631216.3164,42022.4546,0.0004,0.0001,0.0073,0.0005,0.0004,0.0001,0.0076,0.0005,2.0810,2.5547,4.5734,0.0301,6.8541,0.8161,4.1721,0.1904,2.0220,0.5664,4.4741,0.0590,10.0338,2.3826,3.7303,0.3437,0.8002,0.0002,0.8038,0.0000,0.7995,0.0005,0.8039,0.0002,0.3176,1.0230,99.6824,1.0230,-1.7629,1.4212,101.7629,1.4212
306,15401.7909,12314.7173,635334.5611,30295.5033,7887.6673,17192.2278,647945.5874,33940.4380,0.0005,0.0001,0.0074,0.0003,0.0006,0.0001,0.0077,0.0003,3.6076,0.5384,4.6410,0.0367,5.8324,1.4793,4.4275,0.2332,2.8020,0.8644,4.6082,0.0726,7.5327,3.7896,4.2010,0.4446,0.8000,0.0001,0.8039,0.0001,0.7989,0.0010,0.8037,0.0001,2.2913,1.7134,97.7087,1.7134,1.0594,2.4693,98.9406,2.4693
308,12200.4747,6738.1532,641308.6362,53764.4932,2303.1339,11340.2649,651842.7705,55737.9942,0.0005,0.0001,0.0074,0.0005,0.0006,0.0001,0.0078,0.0006,3.4863,0.4897,4.6451,0.0546,6.2155,0.8567,4.4275,0.0952,2.6128,0.7358,4.6161,0.1083,8.2677,2.2238,4.1927,0.1763,0.8002,0.0003,0.8039,0.0000,0.7989,0.0005,0.8037,0.0001,1.8115,0.9424,98.1885,0.9424,0.2366,1.8620,99.7634,1.8620
310,11761.8166,8673.7285,604826.1423,41799.9971,-836.3413,13401.9065,616993.2661,43940.1393,0.0006,0.0001,0.0071,0.0005,0.0006,0.0001,0.0074,0.0005,3.0587,0.3873,4.5938,0.0355,4.8106,1.0493,4.2998,0.1781,2.0035,0.5298,4.5145,0.0699,5.0728,2.0567,3.9605,0.3239,0.7999,0.0002,0.8039,0.0001,0.7996,0.0006,0.8039,0.0002,1.8641,1.2345,98.1359,1.2345,-0.2326,2.0238,100.2326,2.0238
312,12440.6821,6680.6471,622866.1327,37308.9328,1363.4729,11467.4947,635519.2723,36993.0794,0.0006,0.0001,0.0072,0.0003,0.0007,0.0001,0.0075,0.0003,3.0142,0.3285,4.6370,0.0682,4.8106,1.6253,4.4701,0.1505,1.9391,0.4136,4.6005,0.1370,5.3314,3.3862,4.2772,0.2867,0.7998,0.0003,0.8039,0.0001,0.7995,0.0008,0.8038,0.0001,1.9189,0.9111,98.0811,0.9111,0.1258,1.7530,99.8742,1.7530
314,20556.3145,6678.3381,639651.9661,24955.4519,11401.1724,9383.3208,650822.4623,24946.4555,0.0007,0.0001,0.0073,0.0003,0.0007,0.0000,0.0077,0.0003,3.2380,0.1640,4.6868,0.0134,5.3215,0.6021,4.5552,0.3228,2.2198,0.2213,4.6978,0.0257,6.0258,1.3320,4.4526,0.6104,0.7996,0.0001,0.8038,0.0001,0.7986,0.0003,0.8036,0.0003,3.1271,1.0607,96.8729,1.0607,1.7356,1.4433,98.2644,1.4433
316,16349.3809,8474.9058,592231.8411,74045.7131,5441.1770,10832.2121,602649.4341,77098.6973,0.0006,0.0001,0.0068,0.0008,0.0007,0.0001,0.0071,0.0009,3.0186,0.3526,4.6522,0.0570,4.6404,0.9327,4.6829,0.3366,1.9467,0.4754,4.6309,0.1138,4.6873,1.8755,4.7067,0.6677,0.7997,0.0002,0.8039,0.0001,0.7991,0.0005,0.8036,0.0005,2.5920,1.0168,97.4080,1.0168,0.7434,1.6206,99.2566,1.6206
318,19502.3477,4003.6080,597705.6047,54109.9963,13090.9087,4896.2879,608510.3225,55437.9095,0.0006,0.0001,0.0069,0.0006,0.0007,0.0000,0.0072,0.0006,3.3382,0.2263,4.6692,0.0508,5.1512,0.8699,4.2572,0.3366,2.3638,0.3138,4.6639,0.1019,5.7255,1.9185,3.8969,0.6111,0.7997,0.0002,0.8038,0.0001,0.7992,0.0006,0.8039,0.0002,3.1494,0.5257,96.8506,0.5257,2.0696,0.6080,97.9304,0.6080
320,15113.5646,5495.0251,578845.3286,26119.8499,5676.1267,10120.5622,591311.5786,25139.5933,0.0006,0.0001,0.0067,0.0003,0.0006,0.0001,0.0071,0.0003,3.1087,0.2745,4.6458,0.0222,4.0443,0.8244,4.2998,0.2775,2.0552,0.3672,4.6160,0.0440,3.5682,1.4386,3.9674,0.5120,0.7997,0.0001,0.8038,0.0001,0.7996,0.0009,0.8038,0.0003,2.5331,0.8986,97.4669,0.8986,0.9135,1.7176,99.0865,1.7176
322,16154.2408,4174.5548,620608.6229,50483.8919,2960.1668,9277.7657,631603.2982,49791.3703,0.0007,0.0001,0.0072,0.0005,0.0007,0.0001,0.0075,0.0006,3.0356,0.2415,4.6598,0.0382,4.7681,0.8049,4.5978,0.3562,1.9579,0.3154,4.6457,0.0757,4.9080,1.5509,4.5407,0.7075,0.7998,0.0002,0.8039,0.0002,0.7994,0.0006,0.8036,0.0002,2.5520,0.6854,97.4480,0.6854,0.4418,1.3704,99.5582,1.3704
324,17571.2954,6429.5059,559388.7465,14619.1584,10363.3192,7575.2996,571388.0636,15032.7836,0.0006,0.0001,0.0065,0.0002,0.0007,0.0001,0.0068,0.0002,3.2596,0.2323,4.6278,0.0216,4.3424,0.8461,4.4701,0.3010,2.2558,0.3075,4.5814,0.0436,4.0997,1.6828,4.2873,0.5822,0.7999,0.0002,0.8039,0.0001,0.7994,0.0008,0.8037,0.0003,3.0334,1.0692,96.9666,1.0692,1.7601,1.2751,98.2399,1.2751
326,16362.5010,10503.6328,601548.9004,15008.0606,9635.2966,18198.4521,616411.9651,17811.1973,0.0006,0.0001,0.0070,0.0001,0.0006,0.0001,0.0074,0.0002,3.4723,0.6565,4.6209,0.0477,5.1087,1.3630,4.3849,0.1166,2.6229,0.9294,4.5676,0.0935,5.8180,2.8661,4.1145,0.2165,0.7999,0.0002,0.8038,0.0001,0.7995,0.0013,0.8038,0.0001,2.5983,1.6624,97.4017,1.6624,1.4146,2.9389,98.5854,2.9389
328,8244.8593,3398.7462,594563.1975,14825.0970,-6143.8552,7785.5452,607100.0546,15589.3096,0.0005,0.0001,0.0069,0.0002,0.0006,0.0001,0.0073,0.0002,2.8375,0.2716,4.6075,0.0617,4.8532,0.8955,4.3424,0.1904,1.7152,0.3217,4.5420,0.1220,5.1067,1.8973,4.0393,0.3608,0.7999,0.0003,0.8039,0.0001,0.7993,0.0004,0.8038,0.0004,1.3593,0.5363,98.6407,0.5363,-1.0586,1.3704,101.0586,1.3704
330,16632.4747,11617.7370,606403.0257,53384.0714,7305.4752,15918.6273,618246.3385,54832.8454,0.0006,0.0001,0.0070,0.0005,0.0007,0.0001,0.0073,0.0005,3.2711,0.5717,4.6555,0.0601,4.6404,0.3808,4.5552,0.2856,2.3183,0.8077,4.6370,0.1198,4.5761,0.7840,4.4494,0.5298,0.7999,0.0003,0.8039,0.0002,0.7998,0.0003,0.8036,0.0004,2.6184,1.8356,97.3816,1.8356,1.0643,2.6533,98.9357,2.6533
332,20170.5756,11237.9170,646432.4062,13314.8491,7809.3341,20318.5118,658195.1322,15541.3662,0.0007,0.0001,0.0074,0.0001,0.0007,0.0001,0.0078,0.0002,3.2162,0.5636,4.6725,0.0545,4.7255,0.8828,4.3424,0.2427,2.2415,0.8222,4.6699,0.1087,4.8490,1.9044,4.0432,0.4517,0.8000,0.0001,0.8038,0.0001,0.7997,0.0004,0.8038,0.0002,2.9908,1.5520,97.0092,1.5520,1.0607,2.8987,98.9393,2.8987
334,20603.6266,2119.4660,608868.7796,32019.0134,9943.1105,3450.9596,618118.6798,34005.4484,0.0008,0.0001,0.0070,0.0003,0.0008,0.0001,0.0072,0.0004,2.9934,0.3254,4.7102,0.0562,4.0443,0.4598,4.4169,0.2038,1.9105,0.4323,4.7466,0.1138,3.4887,0.8049,4.1808,0.3870,0.7997,0.0002,0.8039,0.0001,0.7997,0.0009,0.8039,0.0002,3.2824,0.4168,96.7176,0.4168,1.6017,0.6024,98.3983,0.6024
336,31263.7456,8555.3795,625824.9740,54072.5380,29014.4436,10458.6168,638561.9051,55784.5012,0.0008,0.0002,0.0071,0.0006,0.0009,0.0002,0.0074,0.0006,3.3657,0.1645,4.7252,0.0418,4.5126,0.6629,4.5978,0.2427,2.3986,0.2269,4.7757,0.0842,4.3668,1.2862,4.5284,0.4723,0.7997,0.0002,0.8038,0.0001,0.7989,0.0004,0.8036,0.0002,4.7260,1.0578,95.2740,1.0578,4.2973,1.3066,95.7027,1.3066
338,27214.4132,12821.4619,591363.2085,48423.0286,11508.2836,19430.1913,597960.6149,49933.1089,0.0010,0.0003,0.0067,0.0004,0.0010,0.0003,0.0069,0.0005,2.5703,0.1702,4.7432,0.1313,3.5761,0.6798,4.5978,0.3228,1.3999,0.1826,4.8157,0.2674,2.7777,0.9632,4.5386,0.6466,0.7995,0.0002,0.8039,0.0001,0.7994,0.0005,0.8038,0.0003,4.2799,1.8030,95.7201,1.8030,1.6373,3.2567,98.3627,3.2567
340,39411.6947,12730.3871,613343.6429,25305.3241,29738.4097,12819.7532,622219.4616,27813.0638,0.0012,0.0003,0.0068,0.0003,0.0012,0.0003,0.0071,0.0003,2.8087,0.0889,4.8226,0.0843,3.4909,0.6831,4.5126,0.0952,1.6678,0.1055,4.9765,0.1754,2.6508,0.9877,4.3587,0.1861,0.7996,0.0001,0.8039,0.0001,0.7994,0.0006,0.8039,0.0002,6.0050,1.8028,93.9950,1.8028,4.5265,1.8678,95.4735,1.8678
342,32097.8281,6868.7339,571949.4530,13452.0705,25046.7574,8189.9175,579701.7611,11009.2594,0.0009,0.0001,0.0064,0.0002,0.0010,0.0001,0.0067,0.0002,2.9408,0.1258,4.7919,0.0662,4.0443,0.4760,4.6404,0.4362,1.8293,0.1523,4.9118,0.1334,3.4852,0.8062,4.6355,0.8840,0.7995,0.0002,0.8038,0.0001,0.7989,0.0006,0.8037,0.0005,5.3162,1.1402,94.6838,1.1402,4.1407,1.3471,95.8593,1.3471
344,30292.7955,3640.9648,541346.3011,14121.8417,21276.0521,8054.7268,550406.5977,12805.1486,0.0009,0.0001,0.0061,0.0001,0.0010,0.0000,0.0064,0.0002,2.8572,0.2507,4.7568,0.0467,3.4483,0.5907,4.7255,0.0952,1.7357,0.3061,4.8414,0.0952,2.5693,0.8171,4.7774,0.1958,0.7997,0.0002,0.8039,0.0002,0.7995,0.0007,0.8038,0.0001,5.2897,0.5007,94.7103,0.5007,3.6888,1.3121,96.3112,1.3121
346,27182.2856,9824.0243,595396.1277,68295.9626,15016.2510,15063.5256,603677.1320,72940.2779,0.0009,0.0002,0.0067,0.0007,0.0010,0.0002,0.0070,0.0008,2.8204,0.3429,4.7581,0.0724,3.5654,0.2038,4.7894,0.2748,1.6986,0.4079,4.8422,0.1483,2.6923,0.3104,4.9137,0.5606,0.7995,0.0003,0.8037,0.0002,0.7996,0.0007,0.8035,0.0003,4.2837,1.2329,95.7163,1.2329,2.2281,2.3822,97.7719,2.3822
348,30012.6726,3685.9771,649929.7527,39483.5416,17996.9093,5979.7810,661387.8221,38381.8989,0.0010,0.0001,0.0074,0.0004,0.0010,0.0001,0.0076,0.0004,2.9295,0.1649,4.7469,0.0741,3.8741,0.7879,4.5978,0.2856,1.8179,0.2024,4.8210,0.1488,3.2746,1.2434,4.5335,0.5823,0.7996,0.0001,0.8039,0.0001,0.7996,0.0004,0.8037,0.0002,4.4055,0.3658,95.5945,0.3658,2.6120,0.7611,97.3880,0.7611
350,36063.6062,6760.7364,595605.0356,16519.7509,28758.9025,10496.3216,605519.9068,17512.8082,0.0010,0.0001,0.0067,0.0002,0.0010,0.0001,0.0070,0.0002,3.0206,0.1849,4.7660,0.0315,3.2355,0.5907,4.5126,0.0952,1.9325,0.2390,4.8576,0.0632,2.2700,0.8857,4.3561,0.1856,0.7995,0.0001,0.8037,0.0001,0.7997,0.0007,0.8037,0.0001,5.6945,0.9391,94.3055,0.9391,4.5030,1.4823,95.4970,1.4823
352,33719.2446,3450.7655,604009.3597,38436.8342,21988.9041,6154.6755,612854.0236,37604.3955,0.0010,0.0001,0.0068,0.0005,0.0011,0.0000,0.0071,0.0005,2.8073,0.1924,4.7635,0.0277,3.5761,0.3808,4.6829,0.2607,1.6708,0.2366,4.8547,0.0557,2.7244,0.5588,4.6995,0.5083,0.7995,0.0001,0.8039,0.0002,0.7994,0.0003,0.8036,0.0003,5.2941,0.5363,94.7059,0.5363,3.4465,0.8551,96.5535,0.8551
354,38876.3307,7458.2312,565372.6772,49368.2879,29235.5302,14043.9457,570998.1159,52286.9932,0.0011,0.0001,0.0063,0.0005,0.0012,0.0002,0.0065,0.0006,2.7854,0.3097,4.8082,0.0707,3.3632,0.4362,4.6404,0.1781,1.6538,0.3664,4.9450,0.1455,2.4176,0.6408,4.6086,0.3545,0.7993,0.0001,0.8038,0.0001,0.7991,0.0006,0.8036,0.0002,6.3935,0.7894,93.6065,0.7894,4.7274,2.0198,95.2726,2.0198
356,45297.4310,6570.7713,587491.1853,44570.9594,35519.4136,10419.6647,595897.1793,45640.4606,0.0013,0.0001,0.0065,0.0005,0.0013,0.0001,0.0068,0.0006,2.7863,0.1537,4.8470,0.0273,3.3206,0.5751,4.7681,0.1166,1.6428,0.1786,5.0268,0.0560,2.3823,0.8602,4.8645,0.2369,0.7993,0.0001,0.8039,0.0001,0.7993,0.0004,0.8038,0.0002,7.1705,1.0144,92.8295,1.0144,5.6329,1.6152,94.3671,1.6152
358,76397.2478,15142.7545,584110.4165,59003.8735,67435.1839,16851.4191,586287.3752,57981.8049,0.0019,0.0003,0.0062,0.0005,0.0019,0.0003,0.0063,0.0006,2.7238,0.1175,5.0627,0.1094,3.0226,0.3157,5.0235,0.4414,1.5675,0.1356,5.4859,0.2352,1.9448,0.3947,5.4289,0.9377,0.7991,0.0001,0.8039,0.0001,0.7993,0.0003,0.8037,0.0004,11.5122,1.5936,88.4878,1.5936,10.2121,1.5960,89.7879,1.5960
360,101933.5283,22798.1724,547715.8701,42543.8411,89043.9926,31139.2884,546659.6977,43666.1074,0.0024,0.0004,0.0056,0.0004,0.0024,0.0004,0.0056,0.0004,2.6446,0.1094,5.2594,0.1430,3.0226,0.2775,5.4067,0.3228,1.4775,0.1226,5.9223,0.3225,1.9405,0.3582,6.2701,0.7646,0.7991,0.0001,0.8039,0.0001,0.7992,0.0002,0.8038,0.0003,15.6030,2.5095,84.3970,2.5095,13.8123,3.6549,86.1877,3.6549
362,129623.4590,21608.8765,530228.1311,29316.9767,123332.3946,24018.9090,526518.5638,30071.1310,0.0029,0.0004,0.0052,0.0005,0.0029,0.0004,0.0052,0.0006,2.7198,0.0289,5.4961,0.1942,3.1503,0.2775,5.5769,0.1781,1.5603,0.0333,6.4684,0.4593,2.1049,0.3616,6.6590,0.4199,0.7990,0.0001,0.8039,0.0001,0.7989,0.0004,0.8039,0.0004,19.6663,3.3780,80.3337,3.3780,19.0045,3.8392,80.9955,3.8392
364,167268.7816,30516.6988,498968.2599,50472.3162,161598.5677,37259.4956,491496.8938,47911.1658,0.0036,0.0005,0.0046,0.0004,0.0035,0.0005,0.0045,0.0005,2.7750,0.1180,5.8337,0.2483,3.2781,0.2427,6.1730,0.5427,1.6268,0.1367,7.2947,0.6229,2.2746,0.3365,8.2014,1.3821,0.7991,0.0001,0.8041,0.0001,0.7988,0.0004,0.8039,0.0003,25.0083,2.7226,74.9917,2.7226,24.5286,3.3354,75.4714,3.3354
366,180254.4241,9909.7979,473024.4220,17163.2509,171398.1314,12746.4925,464540.3153,16603.2355,0.0038,0.0002,0.0043,0.0001,0.0037,0.0002,0.0042,0.0001,2.8092,0.0785,5.9707,0.0648,3.4483,0.4094,6.5135,0.1904,1.6655,0.0922,7.6295,0.1654,2.5333,0.5612,9.0757,0.5322,0.7991,0.0001,0.8040,0.0000,0.7987,0.0004,0.8036,0.0002,27.5830,0.6662,72.4170,0.6662,26.9265,1.0247,73.0735,1.0247
